accused_person_id,case_id,accused_name,gender,age,occupation,is_arrested,is_history_sheeter,address
A008944,CR008944,Chaitanya Dubey,Male,45,Self Employed,True,False,"179, Ghose Nagar, Panvel-483524"
A008945,CR008945,Ekta Amble,Female,56,Electrician,True,False,"08, Bains Nagar, Satna 434162"
A008946,CR008946,Sarthak Sanghvi,Male,52,Farmer,True,False,"76/77, Vig Marg, Tiruchirappalli 100330"
A008947,CR008947,Tara De,Female,55,Mechanic,True,False,"22/973, Keer, Pali-786341"
A008948,CR008948,Bhavani Narain,Female,36,Electrician,True,False,"H.No. 16, Mistry Road, Pallavaram-760024"
A008949,CR008949,Yashodhara Pandya,Female,29,Driver,True,False,"H.No. 05, Shan Ganj, Bharatpur 885929"
A008950,CR008950,Naksh Bahri,Male,29,Electrician,True,False,"72, Basu Circle, Shivpuri 533410"
A008951,CR008951,Oliver Soni,Male,59,Government Employee,False,False,"H.No. 532, Dugar Street, Mathura 182185"
A008952,CR008952,Karan Bath,Male,20,Labourer,False,False,"H.No. 48, Prabhakar Ganj, Farrukhabad-563002"
A008953,CR008953,Lucky Mahal,Male,18,Farmer,True,False,"H.No. 933, Iyengar Nagar, Madhyamgram-363444"
A008954,CR008954,Pooja Kadakia,Female,51,Student,False,False,"52/71, Maharaj Street, Guntur 321410"
A008955,CR008955,Pavani Balakrishnan,Female,55,Self Employed,False,True,"524, Dutt Circle, Salem-152564"
A008956,CR008956,Diya Grover,Female,48,Driver,True,False,"H.No. 83, Shankar Path, Bhiwani-915921"
A008957,CR008957,Arin Buch,Male,63,Private Employee,True,False,"07/564, Iyer Nagar, Nadiad 702826"
A008958,CR008958,Omkaar Lalla,Male,53,Private Employee,True,False,"07/535, Shanker, Kishanganj 722970"
A008959,CR008959,Naveen Borde,Male,22,Electrician,False,False,"H.No. 736, Kala Zila, Agartala 841650"
A008960,CR008960,Odika Rana,Female,25,Self Employed,True,False,"65/19, Parekh Chowk, Mathura-336939"
A008961,CR008961,Jhalak Palla,Female,37,Student,True,False,"H.No. 87, Sanghvi Ganj, Cuttack-523820"
A008962,CR008962,Tara Rajagopalan,Female,50,Farmer,True,False,"70/94, Pant Street, Ambarnath-531535"
A008963,CR008963,Tanvi Deol,Female,42,Labourer,True,True,"02, Ravel Road, Buxar 548632"
A008964,CR008964,Nathaniel Balasubramanian,Male,22,Farmer,False,False,"H.No. 23, Dua Circle, Morena 535036"
A008965,CR008965,Reyansh Garg,Male,20,Business,False,True,"H.No. 077, Dugar Marg, Vijayawada-676612"
A008966,CR008966,Mahika Seth,Female,46,Student,True,True,"H.No. 354, Chahal Street, Karnal-102419"
A008967,CR008967,Kabir Tiwari,Male,26,Labourer,True,False,"H.No. 26, Mandal Ganj, Jaipur 863624"
A008968,CR008968,Vivaan Modi,Male,48,Self Employed,True,False,"89, Chaudhuri Nagar, Agra-177351"
A008969,CR008969,Bina Dua,Female,60,Government Employee,True,False,"80/43, Lal Ganj, Dehri 800283"
A008970,CR008970,Amruta Naidu,Female,56,Driver,True,False,"78/419, Chaudhuri Marg, Kamarhati 307985"
A008971,CR008971,Sachi Hora,Female,42,Electrician,False,False,"233, Saran Path, Phagwara-329266"
A008972,CR008972,Oviya Nayak,Female,45,Private Employee,True,False,"179, Natt Path, Raiganj 708427"
A008973,CR008973,Jhalak Gara,Female,40,Electrician,True,True,"677, Jain Street, Srinagar 660490"
A008974,CR008974,Maya Pandya,Female,55,Self Employed,True,False,"399, Gala Marg, Narasaraopet 475151"
A008975,CR008975,Bishakha Gade,Female,27,Electrician,True,False,"81, Goda Road, Nellore-025818"
A008976,CR008976,Chatura Halder,Male,70,Self Employed,True,False,"H.No. 153, Mahajan Circle, Durgapur 046620"
A008977,CR008977,Raagini Chada,Female,34,Labourer,True,False,"10/799, Anand Marg, Sambalpur-447206"
A008978,CR008978,Yoshita Sama,Female,23,Private Employee,False,False,"54/912, Srivastava Zila, Gurgaon-524461"
A008979,CR008979,Ubika Rajan,Female,45,Self Employed,True,False,"04/31, Saxena Path, Bilaspur-761813"
A008980,CR008980,Anirudh Sodhi,Male,67,Labourer,False,False,"58/15, Gokhale Marg, Bidar-110941"
A008981,CR008981,Saksham Zacharia,Male,48,Labourer,False,False,"H.No. 637, Patla Chowk, Tenali 368757"
A008982,CR008982,Aadi Lanka,Male,31,Electrician,True,False,"15, Lal, Indore-391367"
A008983,CR008983,Nathan Subramaniam,Male,51,Electrician,True,False,"H.No. 36, Gandhi Zila, Parbhani-112844"
A008984,CR008984,David Nazareth,Male,29,Mechanic,False,False,"416, Gupta Marg, Bijapur-469151"
A008985,CR008985,Ishanvi Master,Female,66,Business,True,False,"21, Varughese Marg, Saharanpur-405340"
A008986,CR008986,Aarna Venkatesh,Female,60,Labourer,False,False,"57/24, Prashad Ganj, Jammu 903224"
A008987,CR008987,Jeremiah Keer,Male,24,Government Employee,True,False,"H.No. 53, Basak Marg, Malda 086256"
A008988,CR008988,Ekaraj Tiwari,Male,63,Driver,True,False,"038, Swamy Ganj, Vijayanagaram-219900"
A008989,CR008989,Jason Tata,Male,58,Student,True,True,"H.No. 04, Iyengar, Mahbubnagar 981576"
A008990,CR008990,Peter Pradhan,Male,69,Mechanic,True,False,"941, Badal Marg, Panihati 089712"
A008991,CR008991,Aarav Dixit,Male,34,Business,True,False,"195, Guha Path, Uluberia 921124"
A008992,CR008992,Viraj Narasimhan,Male,54,Government Employee,True,False,"H.No. 27, Grewal Zila, Alappuzha-611657"
A008993,CR008993,Gautam Sangha,Male,19,Business,True,False,"33/42, Chander Ganj, Udaipur 068572"
A008994,CR008994,Chanchal Madan,Female,18,Farmer,True,False,"68/609, Sane Marg, Jabalpur 521204"
A008995,CR008995,Noah Deshmukh,Male,30,Mechanic,True,False,"712, Dugal Path, Bhimavaram 929451"
A008996,CR008996,Timothy Nayar,Male,48,Government Employee,True,False,"H.No. 63, Dugar Nagar, Buxar-163508"
A008997,CR008997,Vrishti Char,Female,26,Driver,True,False,"H.No. 71, Kala Road, Yamunanagar-321253"
A008998,CR008998,Vanya Kannan,Female,33,Student,True,False,"66/666, Dass Nagar, Avadi 246695"
A008999,CR008999,Naveen Kanda,Male,25,Government Employee,True,False,"26/004, Gera Street, Bettiah 058257"
A009000,CR009000,Lakshmi Sha,Female,24,Student,False,False,"89/61, Dewan, Imphal-503184"
A009001,CR009001,William Rastogi,Male,70,Driver,False,False,"40/191, Ramachandran Circle, Aligarh 608057"
A009002,CR009002,Leena De,Female,62,Mechanic,False,False,"032, Natt, Amaravati 554108"
A009003,CR009003,Christopher Pant,Male,24,Business,True,True,"H.No. 044, Mangal Path, Ramagundam 502508"
A009004,CR009004,Jeet Chaudhuri,Male,23,Self Employed,True,False,"90/156, Lad Path, Bally-316154"
A009005,CR009005,Anay Sami,Male,46,Self Employed,True,False,"H.No. 44, Sandal Circle, Dhanbad 198114"
A009006,CR009006,Xiti Bora,Female,35,Labourer,False,False,"H.No. 28, Pradhan Street, Meerut 582097"
A009007,CR009007,Warhi Gopal,Female,64,Self Employed,True,True,"10, Seshadri Ganj, Belgaum-371472"
A009008,CR009008,Qabil Kota,Male,25,Farmer,True,False,"H.No. 152, Mitter Marg, Naihati-153640"
A009009,CR009009,Omaja Nadig,Female,36,Business,False,False,"48, Kanda Zila, Kochi 062986"
A009010,CR009010,Samarth Loke,Male,24,Government Employee,True,False,"H.No. 61, Sundaram Zila, Darbhanga-755280"
A009011,CR009011,Falan Manda,Male,32,Mechanic,True,False,"H.No. 818, Savant Nagar, Belgaum 210634"
A009012,CR009012,Tanay Rajagopal,Male,60,Student,True,False,"H.No. 923, Hegde Chowk, Mehsana-804782"
A009013,CR009013,Zaid Seshadri,Male,52,Farmer,True,False,"H.No. 466, Naik Marg, Navi Mumbai 258349"
A009014,CR009014,Christopher Dube,Male,45,Student,True,True,"H.No. 78, Sarraf Marg, Rewa 672456"
A009015,CR009015,Devika Shere,Female,18,Student,True,False,"H.No. 37, Gokhale Chowk, Proddatur-264583"
A009016,CR009016,Geetika Mall,Female,57,Business,True,False,"H.No. 11, Bir Street, Nadiad 858620"
A009017,CR009017,Janaki Talwar,Female,27,Private Employee,True,False,"00/27, Mishra Zila, Aizawl-292157"
A009018,CR009018,Madhavi Edwin,Female,52,Student,True,False,"H.No. 29, Venkataraman Circle, Baranagar-148048"
A009019,CR009019,Damyanti Iyer,Female,24,Government Employee,True,False,"56/685, Shetty Marg, Firozabad-362820"
A009020,CR009020,Nilima Kibe,Female,22,Self Employed,True,False,"194, Arya Path, Raichur-571476"
A009021,CR009021,Krishna Kumer,Female,30,Student,True,False,"68, Vohra Road, Jamshedpur-922393"
A009022,CR009022,Ekiya Khurana,Female,65,Self Employed,False,False,"H.No. 644, Din Zila, Bilaspur-703571"
A009023,CR009023,Shivansh Chhabra,Male,19,Self Employed,True,False,"53/31, Walla, Panchkula-314780"
A009024,CR009024,Ayush Ray,Male,41,Private Employee,True,False,"777, Chana Chowk, Warangal 109420"
A009025,CR009025,Raksha Dada,Female,44,Labourer,False,False,"H.No. 33, Sahota, Kanpur-883526"
A009026,CR009026,Advaith Pillay,Male,54,Labourer,False,False,"27, Gala Nagar, Khandwa-100087"
A009027,CR009027,Ishwar Rege,Male,70,Mechanic,True,False,"H.No. 08, Deshmukh Nagar, Amaravati 631550"
A009028,CR009028,Lajita Khare,Female,30,Self Employed,True,False,"74, Kashyap Road, Kochi 842837"
A009029,CR009029,Chandran Shan,Male,31,Self Employed,False,False,"85/846, Sami Road, Eluru 876718"
A009030,CR009030,Umang Deshmukh,Male,45,Driver,True,False,"14/70, Gade Nagar, Phusro-721148"
A009031,CR009031,Anmol Choudhary,Male,54,Self Employed,True,False,"87, Bala Marg, Yamunanagar-866174"
A009032,CR009032,Hemani Shanker,Female,29,Driver,True,False,"H.No. 959, Singh Path, Sultan Pur Majra-838484"
A009033,CR009033,Krish Choudhury,Male,42,Mechanic,True,False,"H.No. 01, Sarkar Marg, Nanded-868108"
A009034,CR009034,Vinaya Rastogi,Female,61,Student,True,False,"H.No. 40, Hayer Circle, Durg-655624"
A009035,CR009035,Ekavir Kadakia,Male,34,Electrician,True,False,"040, Din Zila, Guna 428833"
A009036,CR009036,Nitara Chakraborty,Female,62,Private Employee,True,True,"H.No. 34, Wable Circle, Raichur 813233"
A009037,CR009037,Indira Bhavsar,Female,69,Business,True,False,"H.No. 65, Amble Path, Pallavaram-130208"
A009038,CR009038,Ridhi Chauhan,Female,56,Business,True,False,"223, Devan Road, Secunderabad-580585"
A009039,CR009039,Finn Nayak,Male,49,Electrician,True,False,"072, Vasa Street, Bhalswa Jahangir Pur-333664"
A009040,CR009040,Dhriti Amble,Female,18,Labourer,False,False,"H.No. 749, Bajaj Circle, Tenali 352098"
A009041,CR009041,Bimala Baral,Female,35,Electrician,True,False,"85, Karpe Marg, Mango-994514"
A009042,CR009042,Ekani Dasgupta,Female,21,Private Employee,True,False,"H.No. 91, Sem Marg, Rajpur Sonarpur 206061"
A009043,CR009043,Nidra Natarajan,Female,45,Electrician,True,False,"10/811, Prakash Chowk, Tezpur-666702"
A009044,CR009044,Hemani Mistry,Female,58,Farmer,True,False,"H.No. 486, Amble Zila, Mahbubnagar 221653"
A009045,CR009045,Chakrika Patla,Female,41,Mechanic,False,False,"H.No. 76, Brahmbhatt Road, North Dumdum 400475"
A009046,CR009046,Max Bala,Male,61,Farmer,True,False,"94, Datta Ganj, Vasai-Virar-994651"
A009047,CR009047,Wyatt Soman,Male,27,Mechanic,True,False,"241, Tailor Circle, Ulhasnagar 211005"
A009048,CR009048,Ikshita Varty,Female,20,Driver,False,False,"32/70, Contractor Street, Malda 531894"
A009049,CR009049,Manthan Dutt,Male,33,Farmer,False,False,"55/49, Chanda, Mango-297712"
A009050,CR009050,Teerth Toor,Male,20,Government Employee,True,False,"91/75, Samra Street, Jorhat 043325"
A009051,CR009051,Nachiket Chauhan,Male,46,Electrician,True,False,"759, Sandhu Nagar, Morena 305109"
A009052,CR009052,Faris Char,Male,41,Student,True,False,"04/94, Dhawan, Belgaum 296503"
A009053,CR009053,Nitesh Dube,Male,62,Mechanic,False,False,"89/82, Vora Chowk, Berhampur 746894"
A009054,CR009054,Balhaar Sawhney,Male,45,Government Employee,True,False,"41/99, Nori, Bahraich 635172"
A009055,CR009055,Raghav Bhalla,Male,33,Driver,True,False,"03/27, Vig Street, Gangtok-921041"
A009056,CR009056,Omaja Chadha,Female,57,Driver,False,False,"26/961, Bhargava Chowk, Ghaziabad 762574"
A009057,CR009057,Indira Chandran,Female,26,Business,True,False,"32, Krish Nagar, Sasaram 925380"
A009058,CR009058,Benjamin Chatterjee,Male,27,Driver,True,False,"41, Sem Marg, Junagadh-663132"
A009059,CR009059,Liam Ram,Male,70,Electrician,True,False,"50/58, Virk Ganj, Nanded-029044"
A009060,CR009060,Ojas Chawla,Male,19,Driver,True,False,"H.No. 824, Sandal Nagar, Shimoga 389609"
A009061,CR009061,Gaurav Dutt,Male,20,Electrician,False,False,"85/37, Thakur Nagar, Motihari 278068"
A009062,CR009062,Kai Oommen,Male,65,Business,True,False,"832, Shanker Zila, Kozhikode-739339"
A009063,CR009063,Damyanti Dada,Female,43,Driver,False,False,"287, Gola Circle, Siliguri 903161"
A009064,CR009064,Neha Bajwa,Female,65,Self Employed,True,False,"21, Barad Marg, Madhyamgram-050735"
A009065,CR009065,Vasatika Vala,Female,33,Self Employed,False,False,"H.No. 44, Kapadia Street, Bhilwara-236400"
A009066,CR009066,Onkar Goyal,Male,67,Mechanic,True,False,"H.No. 910, Kashyap Path, Rajahmundry 828978"
A009067,CR009067,Pranit Bhatia,Male,21,Driver,True,False,"689, Chauhan Road, Latur-405929"
A009068,CR009068,Januja Prasad,Female,31,Farmer,True,False,"19/381, Sarin Chowk, Deoghar-616546"
A009069,CR009069,Akshay Ray,Male,28,Government Employee,True,False,"12/99, Kapoor Circle, Dehradun-060906"
A009070,CR009070,Theodore Pau,Male,46,Driver,False,False,"85, Morar, Sonipat-218960"
A009071,CR009071,Baghyawati Dhingra,Female,57,Farmer,False,False,"H.No. 994, Kibe Ganj, Sambhal 154652"
A009072,CR009072,Ryan Kakar,Male,60,Self Employed,True,False,"77/92, Korpal Zila, Latur 597143"
A009073,CR009073,Triveni Bakshi,Female,25,Electrician,True,False,"44/38, Padmanabhan Road, Amravati-931797"
A009074,CR009074,Madhavi Samra,Female,18,Student,True,False,"H.No. 276, Doctor Zila, Thanjavur-527907"
A009075,CR009075,Ishanvi Sha,Female,48,Driver,True,False,"H.No. 99, Aurora Ganj, Vasai-Virar-371990"
A009076,CR009076,Suhani Palla,Female,24,Mechanic,False,False,"09/50, Srivastava, Salem 944074"
A009077,CR009077,Meera Gara,Female,65,Self Employed,False,False,"938, Kota, Munger 934763"
A009078,CR009078,Gayathri Loyal,Female,61,Farmer,True,False,"H.No. 588, Kannan Chowk, Pune 092904"
A009079,CR009079,Urmi Ganesan,Female,55,Self Employed,True,False,"77/72, Rege, Bhatpara-497481"
A009080,CR009080,Dakshesh Subramaniam,Male,37,Private Employee,True,False,"85/023, Puri Marg, Pondicherry 626877"
A009081,CR009081,Jagat Narula,Male,53,Business,True,False,"H.No. 778, Jaggi Street, Udaipur 094232"
A009082,CR009082,Radhika Chand,Female,20,Private Employee,True,False,"665, Babu Chowk, Bharatpur 813231"
A009083,CR009083,Gunbir Kibe,Male,38,Student,False,True,"628, Prashad, Kurnool 847650"
A009084,CR009084,Vidhi Muni,Female,58,Business,True,False,"365, Bhatt Marg, Proddatur 385782"
A009085,CR009085,Azaan Gole,Male,22,Business,False,False,"00/674, Verma Road, Haridwar 052324"
A009086,CR009086,Varenya Rajagopalan,Female,21,Farmer,False,False,"418, Sankar Path, Thrissur-177523"
A009087,CR009087,Pavani Garg,Female,62,Student,True,False,"958, Baria Nagar, Mysore-114036"
A009088,CR009088,Anya Shankar,Female,69,Private Employee,True,False,"581, Ben Chowk, Baranagar-745795"
A009089,CR009089,Gavin Kala,Male,47,Mechanic,True,False,"634, Iyer Street, Raipur 950125"
A009090,CR009090,Triya Choudhary,Female,70,Electrician,True,False,"807, Varughese Chowk, Kollam-808200"
A009091,CR009091,Netra Lall,Female,69,Labourer,True,False,"H.No. 10, Joshi Ganj, Ozhukarai 686392"
A009092,CR009092,Sanya Shenoy,Female,37,Self Employed,True,False,"28/07, Krish Zila, Nagpur 484168"
A009093,CR009093,Yutika Saxena,Female,54,Self Employed,True,False,"92/75, Murthy Road, Bhalswa Jahangir Pur 185583"
A009094,CR009094,Dayamai Talwar,Female,26,Business,True,False,"31/331, Kaur Street, Aurangabad-467169"
A009095,CR009095,Gavin Natt,Male,70,Farmer,True,False,"09/95, Minhas Chowk, Tiruppur 794949"
A009096,CR009096,Samaksh Dewan,Male,21,Labourer,True,False,"H.No. 72, Dugar Chowk, Tiruchirappalli 289453"
A009097,CR009097,Jalsa Prabhakar,Female,19,Electrician,True,False,"H.No. 036, Atwal Circle, Bettiah-971651"
A009098,CR009098,Omya Cherian,Female,56,Government Employee,True,False,"36/747, Karpe Ganj, Bihar Sharif 877484"
A009099,CR009099,Nilima Bains,Female,41,Self Employed,False,False,"74/671, Sampath Ganj, Cuttack-825487"
A009100,CR009100,Lakshit Nadkarni,Male,52,Private Employee,True,False,"40, Dara Road, Shimla-471962"
A009101,CR009101,Baljiwan Dhillon,Male,32,Mechanic,True,False,"91, Lal Street, Miryalaguda 534339"
A009102,CR009102,Om Mane,Male,25,Farmer,True,False,"H.No. 818, Date Chowk, Gudivada 723049"
A009103,CR009103,Abha Loke,Female,30,Driver,False,False,"06/738, Nagy Road, Dhanbad-681025"
A009104,CR009104,Pranit Kaur,Male,18,Self Employed,True,False,"22/91, Mohan Chowk, Hyderabad 756731"
A009105,CR009105,Gavin Kumer,Male,66,Farmer,True,False,"H.No. 271, Narang Street, Mahbubnagar-983150"
A009106,CR009106,Naveen Raman,Male,40,Electrician,True,False,"H.No. 888, Pingle Marg, Bijapur-866958"
A009107,CR009107,Girik Gill,Male,47,Driver,False,False,"H.No. 01, Ganesh Path, Bhiwani-616964"
A009108,CR009108,Aarav Virk,Male,67,Student,True,False,"95/21, Palla Zila, Adoni-994348"
A009109,CR009109,Tripti Rattan,Female,27,Driver,True,False,"H.No. 335, Dhingra Zila, Tiruvottiyur 577021"
A009110,CR009110,Madhav Din,Male,64,Self Employed,True,True,"17, Zachariah, Uluberia-898491"
A009111,CR009111,Lakshit Badal,Male,67,Private Employee,True,False,"05, Natarajan Zila, Chandrapur-043007"
A009112,CR009112,Hemang Radhakrishnan,Male,55,Government Employee,True,True,"252, Bose, Chinsurah 855361"
A009113,CR009113,Anthony Bose,Male,59,Mechanic,True,False,"H.No. 40, Mukherjee Road, Mirzapur-423534"
A009114,CR009114,Aahana Edwin,Female,42,Student,True,False,"12/73, Sandal Street, Sri Ganganagar 229223"
A009115,CR009115,Sara Bhatia,Female,32,Mechanic,True,False,"H.No. 48, Chacko Chowk, Bhavnagar 216329"
A009116,CR009116,Rushil Tank,Male,62,Self Employed,True,False,"50, Basak Marg, Kurnool-075948"
A009117,CR009117,Girik Nadkarni,Male,47,Student,True,True,"840, Bahl Chowk, Tumkur-472872"
A009118,CR009118,Raghav Prakash,Male,25,Driver,True,False,"00/16, Mand Chowk, Jodhpur 959677"
A009119,CR009119,Saumya Sawhney,Female,20,Self Employed,True,True,"88, Kant Nagar, Dibrugarh-652856"
A009120,CR009120,Nirja Munshi,Female,28,Business,True,False,"93/029, Nagar Path, Gurgaon 395561"
A009121,CR009121,Aarini Maharaj,Female,68,Mechanic,True,False,"56, Rama Zila, Raichur-591427"
A009122,CR009122,Nandini Dhawan,Female,53,Labourer,True,False,"87/492, Dara Ganj, Nandyal 381716"
A009123,CR009123,Leela Purohit,Female,31,Business,True,False,"H.No. 28, Bahl Zila, Kavali 300500"
A009124,CR009124,Yug Vig,Male,41,Business,False,False,"80/643, Kara Path, Farrukhabad 991759"
A009125,CR009125,Atharv Bajaj,Male,59,Farmer,True,False,"39/571, Radhakrishnan Path, Singrauli 634119"
A009126,CR009126,Nihal Gaba,Male,68,Mechanic,False,False,"67/70, More Marg, Etawah-954983"
A009127,CR009127,Mitesh Bhavsar,Male,40,Government Employee,True,False,"50, Memon, Kozhikode-219344"
A009128,CR009128,Sanya Vohra,Female,69,Electrician,False,False,"225, Chhabra Street, Jehanabad 968924"
A009129,CR009129,Chanchal Mall,Female,21,Driver,True,False,"H.No. 14, Ghose Zila, Rajkot-407237"
A009130,CR009130,Nihal Taneja,Male,32,Labourer,True,False,"H.No. 60, Aggarwal Marg, Phusro-377937"
A009131,CR009131,Tanish Gupta,Male,42,Electrician,True,False,"H.No. 01, Hari Street, Serampore 222336"
A009132,CR009132,Chatura Buch,Male,65,Business,True,True,"34, Bal Nagar, Sultan Pur Majra 259111"
A009133,CR009133,Aayush Sarin,Male,23,Driver,True,False,"67, Sem Zila, Dhanbad-322235"
A009134,CR009134,Jalsa Bansal,Female,34,Mechanic,True,False,"62, Raman Ganj, Buxar-344432"
A009135,CR009135,Shaurya Verma,Male,28,Mechanic,True,False,"H.No. 17, Sarin Nagar, Dehradun-898771"
A009136,CR009136,Reyansh Patel,Male,19,Farmer,True,False,"92, Srivastava Circle, Ranchi 696031"
A009137,CR009137,Yagnesh Lad,Male,54,Business,True,False,"29/40, Patla Street, Giridih-065023"
A009138,CR009138,Kashvi Sem,Female,26,Electrician,False,False,"85/46, Mutti Ganj, Bijapur 354250"
A009139,CR009139,Dakshesh Sangha,Male,45,Business,False,False,"20/72, Master Chowk, Bijapur 054996"
A009140,CR009140,Qadim Dhar,Male,66,Farmer,True,False,"47/001, Saha Zila, Berhampur 223471"
A009141,CR009141,Falguni Jani,Female,56,Private Employee,True,False,"73/157, Baral Nagar, Narasaraopet 703913"
A009142,CR009142,Jeremiah Khatri,Male,43,Driver,True,False,"869, Shankar, Tezpur-970793"
A009143,CR009143,Sarthak Sekhon,Male,50,Self Employed,True,False,"55/37, Srinivas Ganj, Deoghar 753948"
