employee_id,kgid,employee_name,gender,date_of_birth,blood_group,rank,rank_code,appointment_date,district,taluk,police_station_name,police_station_id
EMP009754,171697,Kai Kar,Male,1991-11-30,AB+,Police Constable,PC,2007-11-12,Vijayapura,Chadchan,Chadachan PS,CHADACHAN_PS
EMP009755,378171,Jyoti Kala,Male,1980-09-25,A-,Head Constable,HC,2023-04-22,Vijayapura,Chadchan,Chadachan PS,CHADACHAN_PS
EMP009756,720750,Omisha Mohan,Male,1990-08-11,B+,Assistant Sub Inspector,ASI,2008-02-05,Vijayapura,Chadchan,Chadachan PS,CHADACHAN_PS
EMP009757,292644,Rayaan Mukhopadhyay,Male,1998-05-12,A-,Deputy Inspector General of Police,DIG,2022-01-04,Vijayapura,Chadchan,Chadachan PS,CHADACHAN_PS
EMP009758,711080,Osha Bora,Male,2002-07-11,B-,Police Inspector,PI,2018-11-15,Vijayapura,Chadchan,Chadachan PS,CHADACHAN_PS
EMP009759,117386,Akshay Prasad,Male,1975-09-30,B-,Head Constable,HC,2015-02-12,Vijayapura,Chadchan,Chadachan PS,CHADACHAN_PS
EMP009760,388464,Yadavi Lala,Male,1973-08-07,O+,Police Constable,PC,2019-07-27,Vijayapura,Chadchan,Chadachan PS,CHADACHAN_PS
EMP009761,427131,Chaaya Ratta,Male,1985-05-27,B-,Assistant Sub Inspector,ASI,2003-06-29,Vijayapura,Chadchan,Chadachan PS,CHADACHAN_PS
EMP009762,414689,Charan Varughese,Male,1971-10-07,A+,Deputy Superintendent of Police,DySP,2008-07-18,Vijayapura,Chadchan,Chadachan PS,CHADACHAN_PS
EMP009763,497206,Champak Tandon,Male,1982-01-21,B-,Police Constable,PC,2010-03-02,Vijayapura,Chadchan,Chadachan PS,CHADACHAN_PS
EMP009764,484805,Pranit Sule,Male,1973-04-15,B-,Police Constable,PC,2009-06-02,Vijayapura,Chadchan,Chadachan PS,CHADACHAN_PS
EMP009765,551461,Chakrika Rajagopal,Male,1979-07-05,AB-,Police Constable,PC,2009-07-19,Vijayapura,Chadchan,Chadachan PS,CHADACHAN_PS
EMP009766,482736,Thomas Bhatti,Female,1985-04-04,O-,Police Constable,PC,1996-10-30,Vijayapura,Chadchan,Chadachan PS,CHADACHAN_PS
EMP009767,491202,Sanaya Banik,Male,1977-04-17,B-,Police Constable,PC,2008-12-16,Vijayapura,Chadchan,Chadachan PS,CHADACHAN_PS
EMP009768,181113,Joshua Bumb,Female,1981-07-04,B+,Head Constable,HC,2000-04-01,Vijayapura,Chadchan,Chadachan PS,CHADACHAN_PS
EMP009769,964909,Lucky Sethi,Male,2000-01-29,AB+,Head Constable,HC,2016-02-02,Vijayapura,Vijayapura,Hortti PS,HORTTI_PS
EMP009770,783831,Brinda Sridhar,Male,1981-02-27,A+,Assistant Sub Inspector,ASI,1999-04-09,Vijayapura,Vijayapura,Hortti PS,HORTTI_PS
EMP009771,369237,Tanveer Mistry,Male,1984-04-04,A+,Police Inspector,PI,2006-01-26,Vijayapura,Vijayapura,Hortti PS,HORTTI_PS
EMP009772,261612,Faraj Kata,Male,1996-12-01,A+,Inspector General of Police,IGP,2012-11-06,Vijayapura,Vijayapura,Hortti PS,HORTTI_PS
EMP009773,404618,Faraj Nair,Male,2002-03-02,AB+,Assistant Sub Inspector,ASI,2019-06-19,Vijayapura,Vijayapura,Hortti PS,HORTTI_PS
EMP009774,318007,Ekavir Patel,Male,2003-03-27,A+,Police Inspector,PI,2017-12-14,Vijayapura,Vijayapura,Hortti PS,HORTTI_PS
EMP009775,268531,Xalak Narayanan,Female,1976-05-22,A-,Police Constable,PC,2010-11-07,Vijayapura,Vijayapura,Hortti PS,HORTTI_PS
EMP009776,877185,Simon Deol,Female,1982-04-28,B+,Police Constable,PC,2023-02-08,Vijayapura,Vijayapura,Hortti PS,HORTTI_PS
EMP009777,906403,Harish Choudhary,Female,2002-07-23,O-,Head Constable,HC,2003-02-01,Vijayapura,Vijayapura,Hortti PS,HORTTI_PS
EMP009778,228585,Utkarsh Sabharwal,Female,1972-07-29,A+,Police Sub Inspector,PSI,2017-05-20,Vijayapura,Vijayapura,Hortti PS,HORTTI_PS
EMP009779,485879,Jagat Badal,Female,1992-05-27,AB-,Police Inspector,PI,2025-02-06,Vijayapura,Vijayapura,Hortti PS,HORTTI_PS
EMP009780,145912,Rayaan Chander,Male,1980-10-30,AB-,Head Constable,HC,2011-11-04,Vijayapura,Vijayapura,Hortti PS,HORTTI_PS
EMP009781,238230,Mekhala Narasimhan,Female,2001-05-01,O-,Police Constable,PC,2022-03-21,Vijayapura,Vijayapura,Hortti PS,HORTTI_PS
EMP009782,430618,Amol Rana,Female,1997-05-17,O-,Police Constable,PC,2013-05-13,Vijayapura,Vijayapura,Hortti PS,HORTTI_PS
EMP009783,926943,Quincy Varma,Female,1982-12-06,A-,Head Constable,HC,2023-10-20,Vijayapura,Basavana Bagevadi,Zalaki PS,ZALAKI_PS
EMP009784,983777,Pranav Mutti,Female,1969-03-23,AB+,Police Constable,PC,2021-09-02,Vijayapura,Basavana Bagevadi,Zalaki PS,ZALAKI_PS
EMP009785,651467,Ekalinga Shanker,Female,1970-12-07,B-,Head Constable,HC,2013-12-16,Vijayapura,Basavana Bagevadi,Zalaki PS,ZALAKI_PS
EMP009786,452733,Atharv Sha,Male,1971-09-01,B-,Police Constable,PC,2018-07-08,Vijayapura,Basavana Bagevadi,Zalaki PS,ZALAKI_PS
EMP009787,889347,Charvi Bhalla,Male,1982-05-20,O-,Police Constable,PC,2003-05-16,Vijayapura,Basavana Bagevadi,Zalaki PS,ZALAKI_PS
EMP009788,640591,Anya Pai,Male,2004-04-18,A+,Police Constable,PC,1998-09-26,Vijayapura,Basavana Bagevadi,Zalaki PS,ZALAKI_PS
EMP009789,133138,Nathaniel Mitra,Male,1996-12-16,AB-,Police Constable,PC,2013-12-09,Vijayapura,Basavana Bagevadi,Zalaki PS,ZALAKI_PS
EMP009790,915191,Praneel Minhas,Male,1986-08-15,B+,Police Inspector,PI,2017-07-19,Vijayapura,Basavana Bagevadi,Zalaki PS,ZALAKI_PS
EMP009791,985566,Jacob Mahajan,Female,1977-12-26,AB+,Head Constable,HC,2019-08-13,Vijayapura,Basavana Bagevadi,Zalaki PS,ZALAKI_PS
EMP009792,738106,Bakhshi Mitra,Male,1974-02-18,B+,Assistant Sub Inspector,ASI,2017-05-15,Vijayapura,Basavana Bagevadi,Zalaki PS,ZALAKI_PS
EMP009793,990427,Daksh Murty,Male,1981-02-16,B+,Police Constable,PC,2017-04-28,Vijayapura,Basavana Bagevadi,Zalaki PS,ZALAKI_PS
EMP009794,295189,Ekanta Chaudhuri,Female,2001-12-09,O-,Head Constable,HC,2001-02-14,Vijayapura,Vijayapura,Nidagundi PS,NIDAGUNDI_PS
EMP009795,455672,Chaitaly Dash,Male,1991-03-22,O+,Police Constable,PC,2020-02-09,Vijayapura,Vijayapura,Nidagundi PS,NIDAGUNDI_PS
EMP009796,442844,Tanveer Keer,Male,2001-04-12,AB-,Police Constable,PC,2014-11-10,Vijayapura,Vijayapura,Nidagundi PS,NIDAGUNDI_PS
EMP009797,989358,Aryan Patla,Male,2003-03-03,O+,Police Constable,PC,2020-09-12,Vijayapura,Vijayapura,Nidagundi PS,NIDAGUNDI_PS
EMP009798,758242,Yoshita Shan,Female,1999-11-15,B+,Head Constable,HC,2013-11-25,Vijayapura,Vijayapura,Nidagundi PS,NIDAGUNDI_PS
EMP009799,684458,Alexander Kala,Female,1969-01-17,A+,Head Constable,HC,2019-12-28,Vijayapura,Vijayapura,Nidagundi PS,NIDAGUNDI_PS
EMP009800,884791,Guneet Sankaran,Male,1983-08-31,A+,Police Constable,PC,2020-04-17,Vijayapura,Vijayapura,Nidagundi PS,NIDAGUNDI_PS
EMP009801,617973,Anvi Kamdar,Female,1983-06-19,AB+,Assistant Sub Inspector,ASI,1996-09-05,Vijayapura,Vijayapura,Nidagundi PS,NIDAGUNDI_PS
EMP009802,555788,Dalbir Varughese,Female,1995-07-19,O-,Deputy Superintendent of Police,DySP,2003-02-17,Vijayapura,Vijayapura,Nidagundi PS,NIDAGUNDI_PS
EMP009803,649209,Oliver Wason,Male,1999-03-25,AB-,Police Sub Inspector,PSI,2021-11-14,Vijayapura,Vijayapura,Nidagundi PS,NIDAGUNDI_PS
EMP009804,622651,Aadhya Varghese,Female,1985-12-12,A-,Police Constable,PC,2013-01-11,Vijayapura,Vijayapura,Nidagundi PS,NIDAGUNDI_PS
EMP009805,308792,Nakul Bora,Female,1993-03-10,A+,Police Constable,PC,2025-03-28,Vijayapura,Vijayapura,Nidagundi PS,NIDAGUNDI_PS
EMP009806,752617,Nidhi Ratta,Male,1993-09-25,O-,Assistant Sub Inspector,ASI,2001-03-28,Vijayapura,Vijayapura,Nidagundi PS,NIDAGUNDI_PS
EMP009807,487032,Sanaya Narang,Female,1986-04-10,A-,Police Constable,PC,2021-10-02,Vijayapura,Indi,Vijayapur CEN Crime PS,VIJAYAPUR_CEN_CRIME_PS
EMP009808,597331,Isaac Shetty,Male,1980-09-16,O+,Assistant Sub Inspector,ASI,2023-07-10,Vijayapura,Indi,Vijayapur CEN Crime PS,VIJAYAPUR_CEN_CRIME_PS
EMP009809,871762,Harrison Goel,Male,2003-06-16,A+,Police Constable,PC,2004-11-08,Vijayapura,Indi,Vijayapur CEN Crime PS,VIJAYAPUR_CEN_CRIME_PS
EMP009810,105870,Abha Kari,Female,1971-01-11,AB+,Police Constable,PC,2003-08-20,Vijayapura,Indi,Vijayapur CEN Crime PS,VIJAYAPUR_CEN_CRIME_PS
EMP009811,221279,Jacob Mukherjee,Female,1995-08-30,A-,Police Constable,PC,2017-03-26,Vijayapura,Indi,Vijayapur CEN Crime PS,VIJAYAPUR_CEN_CRIME_PS
EMP009812,508213,Garima Bandi,Female,1979-08-30,O+,Police Constable,PC,2017-09-02,Vijayapura,Indi,Vijayapur CEN Crime PS,VIJAYAPUR_CEN_CRIME_PS
EMP009813,990003,Christopher Nayak,Male,1969-09-27,AB+,Head Constable,HC,2015-12-28,Vijayapura,Indi,Vijayapur CEN Crime PS,VIJAYAPUR_CEN_CRIME_PS
EMP009814,941989,Veer Aggarwal,Female,1979-01-08,A+,Head Constable,HC,1996-07-17,Vijayapura,Indi,Vijayapur CEN Crime PS,VIJAYAPUR_CEN_CRIME_PS
EMP009815,482458,Teerth Gill,Male,1979-02-21,A-,Head Constable,HC,1999-01-23,Vijayapura,Indi,Vijayapur CEN Crime PS,VIJAYAPUR_CEN_CRIME_PS
EMP009816,331960,Anya Kale,Female,1993-04-22,O-,Head Constable,HC,2022-01-22,Vijayapura,Indi,Vijayapur CEN Crime PS,VIJAYAPUR_CEN_CRIME_PS
EMP009817,724646,Darsh Bhandari,Female,1977-11-05,O-,Police Constable,PC,2005-04-05,Vijayapura,Indi,Vijayapur CEN Crime PS,VIJAYAPUR_CEN_CRIME_PS
EMP009818,361615,Ira Chandra,Female,1970-01-29,AB-,Police Constable,PC,1998-01-24,Vijayapura,Indi,Vijayapur CEN Crime PS,VIJAYAPUR_CEN_CRIME_PS
EMP009819,205361,Brijesh Dutt,Female,1979-05-08,A+,Head Constable,HC,2002-07-07,Vijayapura,Indi,Vijayapur CEN Crime PS,VIJAYAPUR_CEN_CRIME_PS
EMP009820,543773,Aarini Halder,Female,1968-07-17,A-,Deputy Superintendent of Police,DySP,2014-10-23,Vijayapura,Babaleshwar,Kolhar PS,KOLHAR_PS
EMP009821,169883,Praneel Sawhney,Female,2002-09-06,A+,Police Constable,PC,1997-08-18,Vijayapura,Babaleshwar,Kolhar PS,KOLHAR_PS
EMP009822,963656,Nidhi Khalsa,Female,2002-11-08,B+,Superintendent of Police,SP,2022-11-07,Vijayapura,Babaleshwar,Kolhar PS,KOLHAR_PS
EMP009823,658036,Quincy Dara,Male,2003-01-29,AB-,Police Constable,PC,2009-10-31,Vijayapura,Babaleshwar,Kolhar PS,KOLHAR_PS
EMP009824,696843,Shaurya Prakash,Female,1973-08-29,O+,Police Sub Inspector,PSI,2023-10-10,Vijayapura,Babaleshwar,Kolhar PS,KOLHAR_PS
EMP009825,826517,Dominic Narayan,Female,1980-04-15,A+,Police Constable,PC,1999-09-15,Vijayapura,Babaleshwar,Kolhar PS,KOLHAR_PS
EMP009826,503740,Harsh Aggarwal,Female,2002-03-16,B+,Police Constable,PC,2023-12-22,Vijayapura,Babaleshwar,Kolhar PS,KOLHAR_PS
EMP009827,711765,Krishna Kade,Female,1990-08-15,O-,Police Constable,PC,2020-10-10,Vijayapura,Babaleshwar,Kolhar PS,KOLHAR_PS
EMP009828,644069,Hemani Goyal,Male,1975-09-22,A+,Police Constable,PC,2001-01-05,Vijayapura,Babaleshwar,Kolhar PS,KOLHAR_PS
EMP009829,805737,Geetika Parekh,Female,1985-09-29,A-,Head Constable,HC,1997-02-02,Vijayapura,Babaleshwar,Kolhar PS,KOLHAR_PS
EMP009830,333837,Falak Manda,Male,1989-01-22,A+,Police Constable,PC,2023-08-02,Vijayapura,Babaleshwar,Kolhar PS,KOLHAR_PS
EMP009831,797248,Chaitanya Nori,Male,1970-11-12,AB-,Police Constable,PC,2008-06-06,Vijayapura,Babaleshwar,Kolhar PS,KOLHAR_PS
EMP009832,986622,Qasim Kala,Male,1991-09-19,O-,Deputy Superintendent of Police,DySP,2024-05-14,Vijayapura,Babaleshwar,Kolhar PS,KOLHAR_PS
EMP009833,567271,Advik Gill,Male,1984-01-21,A-,Police Sub Inspector,PSI,2009-12-30,Vijayapura,Babaleshwar,Kolhar PS,KOLHAR_PS
EMP009834,749752,Garima Biswas,Female,1987-05-10,B-,Police Constable,PC,2015-02-27,Vijayapura,Babaleshwar,Kolhar PS,KOLHAR_PS
EMP009835,903091,Advika Bala,Male,1991-01-11,B+,Assistant Sub Inspector,ASI,2019-09-15,Vijayapura,Babaleshwar,Indi PS,INDI_PS
EMP009836,233193,Yug Bansal,Female,1996-03-25,O+,Police Constable,PC,2009-12-30,Vijayapura,Babaleshwar,Indi PS,INDI_PS
EMP009837,215875,Oscar Taneja,Male,1987-12-02,B+,Head Constable,HC,2010-05-29,Vijayapura,Babaleshwar,Indi PS,INDI_PS
EMP009838,301834,Falguni Parmar,Male,1988-09-21,O+,Police Constable,PC,2001-10-02,Vijayapura,Babaleshwar,Indi PS,INDI_PS
EMP009839,678674,Aarini Pant,Male,2004-05-09,O-,Assistant Sub Inspector,ASI,2019-11-01,Vijayapura,Babaleshwar,Indi PS,INDI_PS
EMP009840,126243,Matthew Murthy,Male,1994-08-24,O+,Police Constable,PC,2002-05-08,Vijayapura,Babaleshwar,Indi PS,INDI_PS
EMP009841,396506,Nathan Bath,Male,1979-05-12,A-,Police Constable,PC,2002-10-30,Vijayapura,Babaleshwar,Indi PS,INDI_PS
EMP009842,441221,Hema Srinivas,Female,1971-03-01,AB+,Police Constable,PC,2014-12-15,Vijayapura,Babaleshwar,Indi PS,INDI_PS
EMP009843,972836,Gopal Sarraf,Male,1989-02-14,AB+,Police Constable,PC,2024-10-01,Vijayapura,Babaleshwar,Indi PS,INDI_PS
EMP009844,469674,Rushil Suri,Female,1982-09-29,B+,Police Constable,PC,2018-03-04,Vijayapura,Babaleshwar,Indi PS,INDI_PS
EMP009845,675274,Aachal Lall,Male,1975-07-25,O+,Assistant Sub Inspector,ASI,1997-08-05,Vijayapura,Muddebihal,Vijayapura Women PS,VIJAYAPURA_WOMEN_PS
EMP009846,319306,Elijah Uppal,Female,1987-10-08,B+,Police Constable,PC,1998-08-18,Vijayapura,Muddebihal,Vijayapura Women PS,VIJAYAPURA_WOMEN_PS
EMP009847,779778,Tara Hayre,Female,1978-04-29,A+,Head Constable,HC,2011-12-16,Vijayapura,Muddebihal,Vijayapura Women PS,VIJAYAPURA_WOMEN_PS
EMP009848,812156,Lakshmi Chandran,Male,2002-01-30,AB-,Police Sub Inspector,PSI,2022-12-09,Vijayapura,Muddebihal,Vijayapura Women PS,VIJAYAPURA_WOMEN_PS
EMP009849,567204,Yashica Bansal,Male,1978-12-21,A-,Police Constable,PC,2018-08-13,Vijayapura,Muddebihal,Vijayapura Women PS,VIJAYAPURA_WOMEN_PS
EMP009850,173682,Aarav Johal,Female,1975-08-09,A+,Head Constable,HC,1998-07-28,Vijayapura,Muddebihal,Vijayapura Women PS,VIJAYAPURA_WOMEN_PS
EMP009851,309944,Girik Narayan,Female,1983-11-21,A+,Head Constable,HC,2012-12-24,Vijayapura,Muddebihal,Vijayapura Women PS,VIJAYAPURA_WOMEN_PS
EMP009852,309296,Upadhriti Mitra,Male,1969-05-15,O-,Police Constable,PC,2015-03-10,Vijayapura,Muddebihal,Vijayapura Women PS,VIJAYAPURA_WOMEN_PS
EMP009853,397485,Simon Mahal,Male,1986-03-28,O-,Assistant Sub Inspector,ASI,2018-04-07,Vijayapura,Muddebihal,Vijayapura Women PS,VIJAYAPURA_WOMEN_PS
EMP009854,916429,Rachit Nori,Male,2001-03-24,B-,Superintendent of Police,SP,2014-05-11,Vijayapura,Muddebihal,Vijayapura Women PS,VIJAYAPURA_WOMEN_PS
EMP009855,596637,Indira Reddy,Male,1990-08-06,O+,Police Constable,PC,2014-01-20,Vijayapura,Muddebihal,Vijayapura Women PS,VIJAYAPURA_WOMEN_PS
EMP009856,377535,Maanav Shan,Female,1988-06-18,B+,Police Inspector,PI,2004-07-05,Vijayapura,Muddebihal,Vijayapura Women PS,VIJAYAPURA_WOMEN_PS
EMP009857,369723,Vrinda Gulati,Female,1972-08-13,B-,Police Constable,PC,2002-04-02,Vijayapura,Muddebihal,Vijayapura Women PS,VIJAYAPURA_WOMEN_PS
EMP009858,454788,Chaaya Sood,Male,1980-04-19,AB+,Police Constable,PC,2004-08-06,Vijayapura,Muddebihal,Vijayapura Women PS,VIJAYAPURA_WOMEN_PS
EMP009859,934275,Aahana Keer,Female,2001-09-20,O-,Police Constable,PC,2011-01-28,Vijayapura,Muddebihal,Vijayapura Women PS,VIJAYAPURA_WOMEN_PS
EMP009860,198851,Jeevika Nayak,Female,1975-05-12,B-,Police Sub Inspector,PSI,2003-07-20,Vijayapura,Muddebihal,Vijayapura Women PS,VIJAYAPURA_WOMEN_PS
EMP009861,889940,Warjas Rajan,Female,1979-08-25,A-,Police Constable,PC,2016-02-08,Vijayapura,Muddebihal,Vijayapura Women PS,VIJAYAPURA_WOMEN_PS
EMP009862,815075,Zaid Tank,Male,1999-02-15,AB+,Police Constable,PC,2001-10-28,Vijayapura,Muddebihal,Vijayapura Women PS,VIJAYAPURA_WOMEN_PS
EMP009863,502152,Oni Tiwari,Male,1999-04-03,B+,Police Sub Inspector,PSI,2018-03-27,Vijayapura,Indi,Almel PS,ALMEL_PS
EMP009864,830760,Gopal Gill,Male,1986-08-01,B-,Police Constable,PC,2008-05-26,Vijayapura,Indi,Almel PS,ALMEL_PS
EMP009865,347477,Brinda Subramanian,Male,1984-08-20,AB+,Head Constable,HC,2020-02-17,Vijayapura,Indi,Almel PS,ALMEL_PS
EMP009866,383282,Tanmayi Soni,Male,1981-06-23,O-,Police Constable,PC,2012-04-04,Vijayapura,Indi,Almel PS,ALMEL_PS
EMP009867,467776,Vansha Mohan,Female,1994-12-08,AB+,Police Constable,PC,2024-06-21,Vijayapura,Indi,Almel PS,ALMEL_PS
EMP009868,992807,Devansh Lall,Male,1969-05-05,O+,Police Constable,PC,2003-05-09,Vijayapura,Indi,Almel PS,ALMEL_PS
EMP009869,817181,Saumya Nagy,Male,2002-05-27,A+,Head Constable,HC,2019-07-22,Vijayapura,Indi,Almel PS,ALMEL_PS
EMP009870,375205,Abha Chand,Male,1996-07-02,B+,Police Constable,PC,2021-04-18,Vijayapura,Indi,Almel PS,ALMEL_PS
EMP009871,677477,Charan Balakrishnan,Female,1981-06-25,A-,Police Constable,PC,2012-06-19,Vijayapura,Indi,Almel PS,ALMEL_PS
EMP009872,624579,Deepa Narang,Male,1978-09-24,B-,Police Constable,PC,2010-10-15,Vijayapura,Indi,Almel PS,ALMEL_PS
EMP009873,127476,Damini Chandran,Male,2000-07-07,O+,Head Constable,HC,1999-08-01,Vijayapura,Vijayapura,Jalanagar PS,JALANAGAR_PS
EMP009874,784865,Siddharth Dyal,Male,1976-04-08,B+,Police Constable,PC,2024-03-09,Vijayapura,Vijayapura,Jalanagar PS,JALANAGAR_PS
EMP009875,967329,Qabil Soni,Male,1992-02-18,O+,Deputy Superintendent of Police,DySP,2016-08-06,Vijayapura,Vijayapura,Jalanagar PS,JALANAGAR_PS
EMP009876,744076,Geetika Deshpande,Male,1970-11-08,A+,Police Inspector,PI,1999-03-25,Vijayapura,Vijayapura,Jalanagar PS,JALANAGAR_PS
EMP009877,683176,Aashi Bali,Male,2002-08-05,AB-,Police Constable,PC,2016-09-22,Vijayapura,Vijayapura,Jalanagar PS,JALANAGAR_PS
EMP009878,254200,Hemang Kapadia,Male,1968-11-25,A+,Police Constable,PC,2008-04-06,Vijayapura,Vijayapura,Jalanagar PS,JALANAGAR_PS
EMP009879,530136,Ayushman Golla,Female,1984-06-25,B+,Police Constable,PC,2017-12-16,Vijayapura,Vijayapura,Jalanagar PS,JALANAGAR_PS
EMP009880,468269,Anamika Palla,Female,2000-01-23,A-,Police Constable,PC,2005-05-05,Vijayapura,Vijayapura,Jalanagar PS,JALANAGAR_PS
EMP009881,965552,Simon Sani,Female,2002-06-12,A+,Police Constable,PC,2011-11-12,Vijayapura,Vijayapura,Jalanagar PS,JALANAGAR_PS
EMP009882,803568,Indali Deep,Female,1985-09-10,A+,Police Sub Inspector,PSI,2012-01-06,Vijayapura,Vijayapura,Jalanagar PS,JALANAGAR_PS
EMP009883,718199,Advaith Samra,Male,1986-07-08,A-,Police Constable,PC,2004-09-10,Vijayapura,Vijayapura,Jalanagar PS,JALANAGAR_PS
EMP009884,898894,Frado Narain,Female,2003-07-31,O+,Assistant Sub Inspector,ASI,2012-02-27,Vijayapura,Vijayapura,Jalanagar PS,JALANAGAR_PS
EMP009885,730080,Ekapad Sunder,Female,1996-08-05,B+,Deputy Superintendent of Police,DySP,2013-11-16,Vijayapura,Vijayapura,Jalanagar PS,JALANAGAR_PS
EMP009886,997794,Dalbir Naik,Male,1999-08-25,A+,Police Constable,PC,2006-03-29,Vijayapura,Vijayapura,Jalanagar PS,JALANAGAR_PS
EMP009887,518340,Aadi Bala,Female,1970-06-29,B+,Deputy Superintendent of Police,DySP,2004-08-17,Vijayapura,Vijayapura,Jalanagar PS,JALANAGAR_PS
EMP009888,159956,Vihaan Uppal,Female,1983-03-12,O+,Police Constable,PC,2018-09-15,Vijayapura,Vijayapura,Jalanagar PS,JALANAGAR_PS
EMP009889,788251,Irya Khare,Male,1984-09-08,B+,Police Constable,PC,1996-08-23,Vijayapura,Vijayapura,Jalanagar PS,JALANAGAR_PS
EMP009890,292884,Suhani Chaudhuri,Male,1971-12-11,AB-,Head Constable,HC,2006-10-03,Vijayapura,Vijayapura,Jalanagar PS,JALANAGAR_PS
EMP009891,694246,Krishna Garg,Female,1983-07-28,AB-,Head Constable,HC,2016-08-22,Yadgir,Shorapur,Wadigere PS,WADIGERE_PS
EMP009892,374385,Vamakshi Patel,Female,1971-07-12,A-,Police Constable,PC,2022-11-08,Yadgir,Shorapur,Wadigere PS,WADIGERE_PS
EMP009893,691650,Hemang Mallick,Female,1974-06-26,O-,Additional Superintendent of Police,Addl. SP,2003-01-17,Yadgir,Shorapur,Wadigere PS,WADIGERE_PS
EMP009894,667570,Vritti Bandi,Male,1979-06-18,B+,Assistant Sub Inspector,ASI,2022-02-09,Yadgir,Shorapur,Wadigere PS,WADIGERE_PS
EMP009895,946320,Tanmayi Nagarajan,Female,1988-01-05,AB-,Police Constable,PC,2002-03-02,Yadgir,Shorapur,Wadigere PS,WADIGERE_PS
EMP009896,266830,Bhavna Kale,Male,1977-11-13,O-,Police Constable,PC,2001-09-30,Yadgir,Shorapur,Wadigere PS,WADIGERE_PS
EMP009897,986108,Zashil Shanker,Female,2002-10-12,O-,Police Inspector,PI,2010-03-24,Yadgir,Shorapur,Wadigere PS,WADIGERE_PS
EMP009898,932202,Yoshita Bakshi,Male,1975-05-17,B+,Police Constable,PC,1998-04-02,Yadgir,Shorapur,Wadigere PS,WADIGERE_PS
EMP009899,387505,Amaira Hayer,Male,1998-03-28,O+,Police Constable,PC,2015-09-22,Yadgir,Shorapur,Wadigere PS,WADIGERE_PS
EMP009900,240502,Henry Nair,Male,1973-03-25,A-,Head Constable,HC,2012-03-30,Yadgir,Shahpur,Gogi PS,GOGI_PS
EMP009901,900332,Panini Ray,Female,1986-02-18,O-,Police Constable,PC,2017-10-18,Yadgir,Shahpur,Gogi PS,GOGI_PS
EMP009902,172586,Aradhana Balasubramanian,Male,1985-08-05,O+,Police Constable,PC,2003-02-20,Yadgir,Shahpur,Gogi PS,GOGI_PS
EMP009903,568083,Ikbal Sen,Male,1987-08-03,AB+,Police Constable,PC,2001-08-12,Yadgir,Shahpur,Gogi PS,GOGI_PS
EMP009904,205069,Hemang Hora,Female,1998-12-04,AB+,Police Constable,PC,1997-05-03,Yadgir,Shahpur,Gogi PS,GOGI_PS
EMP009905,498612,Kalpit Kar,Female,1984-06-03,AB-,Police Constable,PC,2002-11-11,Yadgir,Shahpur,Gogi PS,GOGI_PS
EMP009906,601968,Oviya Basu,Male,1972-01-22,AB+,Head Constable,HC,2013-02-06,Yadgir,Shahpur,Gogi PS,GOGI_PS
EMP009907,438152,Reyansh Karnik,Male,1985-02-06,B+,Police Constable,PC,1997-11-06,Yadgir,Shahpur,Gogi PS,GOGI_PS
EMP009908,965705,Neel Desai,Female,1982-07-22,B-,Police Constable,PC,2020-03-02,Yadgir,Shahpur,Gogi PS,GOGI_PS
EMP009909,358815,Siya Sule,Male,1985-12-10,AB-,Police Inspector,PI,2017-03-06,Yadgir,Shahpur,Gogi PS,GOGI_PS
EMP009910,951647,Kavya Gour,Male,1985-05-28,B-,Police Constable,PC,1996-11-21,Yadgir,Shahpur,Gogi PS,GOGI_PS
EMP009911,353435,Farhan Basu,Male,1994-12-11,A-,Additional Director General of Police,ADGP,1996-10-05,Yadgir,Shahpur,Gogi PS,GOGI_PS
EMP009912,306587,Osha Bala,Female,1993-01-08,O-,Police Constable,PC,2012-07-27,Yadgir,Shahpur,Gogi PS,GOGI_PS
EMP009913,337248,Aarush Rama,Female,1973-09-01,O-,Police Sub Inspector,PSI,2017-10-12,Yadgir,Shahpur,Gogi PS,GOGI_PS
EMP009914,223293,Hema Gala,Male,1992-01-07,AB+,Assistant Sub Inspector,ASI,2011-01-02,Yadgir,Shahpur,Gogi PS,GOGI_PS
EMP009915,687520,Vinaya Hari,Male,2004-07-03,O+,Police Constable,PC,2004-11-20,Yadgir,Shahpur,Gogi PS,GOGI_PS
EMP009916,677401,Amol Sem,Female,1994-10-12,A-,Police Constable,PC,2018-01-17,Yadgir,Shahpur,Gogi PS,GOGI_PS
EMP009917,856971,Krisha Raj,Female,1975-03-03,AB-,Police Constable,PC,2000-02-13,Yadgir,Gurmitakal,Hunasagi PS,HUNASAGI_PS
EMP009918,863689,Wriddhish Dora,Male,1995-06-28,B-,Deputy Superintendent of Police,DySP,2020-01-06,Yadgir,Gurmitakal,Hunasagi PS,HUNASAGI_PS
EMP009919,108147,Tanvi Bava,Male,1980-07-28,O-,Assistant Sub Inspector,ASI,2013-03-25,Yadgir,Gurmitakal,Hunasagi PS,HUNASAGI_PS
EMP009920,168936,Eiravati Sastry,Female,1970-08-26,B+,Police Constable,PC,2004-12-06,Yadgir,Gurmitakal,Hunasagi PS,HUNASAGI_PS
EMP009921,694619,Krishna Gokhale,Female,1998-02-06,O-,Head Constable,HC,2016-06-20,Yadgir,Gurmitakal,Hunasagi PS,HUNASAGI_PS
