victim_id,case_id,victim_name,gender,age,occupation,injury_type,relationship_to_accused,address
VICT009458,CR007540,Lila Aurora,Female,34,Unemployed,Serious,Neighbour,"H.No. 41, Sankaran Chowk, Vellore 511344"
VICT009459,CR007540,Ekbal Cheema,Other,11,Unemployed,Minor,Neighbour,"42/623, Ratti Ganj, Amaravati 030365"
VICT009460,CR007541,Agastya Barad,Other,47,Housewife,Minor,Stranger,"H.No. 153, Chaudhry Ganj, Chittoor-718357"
VICT009461,CR007541,Januja Puri,Other,18,Student,Serious,Family,"10, Khalsa Circle, Naihati 930346"
VICT009462,CR007542,Xavier Kannan,Other,54,Private Employee,None,Family,"66/559, Tripathi Chowk, Darbhanga 088467"
VICT009463,CR007543,Zaitra Raval,Female,20,Business,Minor,Friend,"H.No. 124, Guha Zila, Aurangabad-436181"
VICT009464,CR007544,Rajeshri Atwal,Female,26,Labourer,Fatal,Family,"54/05, Dyal, Dindigul 636952"
VICT009465,CR007545,Elijah Sarma,Male,42,Retired,Minor,Neighbour,"75/289, Bava Zila, Vellore 564198"
VICT009466,CR007546,Sudiksha Trivedi,Female,20,Retired,None,Neighbour,"45, Tandon Marg, Belgaum-924687"
VICT009467,CR007547,Chaaya Bhargava,Female,85,Driver,Minor,Colleague,"H.No. 810, Wason Circle, Firozabad-171544"
VICT009468,CR007548,Alka Ahluwalia,Female,4,Government Employee,None,Friend,"H.No. 623, Sur Street, Ballia 180629"
VICT009469,CR007549,Kabir Wason,Male,72,Student,Serious,Stranger,"H.No. 04, Mittal Path, Burhanpur 153443"
VICT009470,CR007550,Wriddhish Hora,Male,5,Labourer,Serious,Neighbour,"H.No. 52, Yadav Marg, Eluru 355582"
VICT009471,CR007551,Jagdish Brahmbhatt,Other,43,Driver,Minor,Colleague,"H.No. 21, Kanda, Anantapur-712271"
VICT009472,CR007552,Varenya Saran,Female,3,Unemployed,Minor,Family,"064, Karan Street, Ballia 254953"
VICT009473,CR007552,Urishilla Sharma,Female,76,Government Employee,Minor,Neighbour,"84/01, Tandon Path, Adoni 375460"
VICT009474,CR007553,Tanmayi Mallick,Female,68,Housewife,None,Colleague,"H.No. 85, Chana Zila, Pondicherry 961759"
VICT009475,CR007554,Warda Bawa,Female,85,Business,Serious,Family,"33/43, Naik Chowk, Pimpri-Chinchwad-950821"
VICT009476,CR007555,Aishani Nayar,Other,35,Retired,Minor,Neighbour,"H.No. 954, Dora Nagar, Adoni-476847"
VICT009477,CR007556,Abha Dayal,Other,42,Unemployed,Minor,Family,"21/85, Uppal Marg, Tirunelveli 293184"
VICT009478,CR007556,Urvi Soni,Female,20,Government Employee,Fatal,Friend,"69/861, Patla Chowk, Surendranagar Dudhrej-668650"
VICT009479,CR007557,Ijaya Kapoor,Female,59,Driver,Minor,Colleague,"H.No. 29, Palla Road, Rajpur Sonarpur 058817"
VICT009480,CR007558,Warinder Sundaram,Other,50,Retired,None,Unknown,"98/218, Magar, Visakhapatnam-836992"
VICT009481,CR007559,Parth Konda,Male,25,Labourer,Serious,Family,"05, Bhasin Chowk, Guntakal-782518"
VICT009482,CR007559,Jason Sarma,Male,87,Government Employee,Serious,Colleague,"073, Balan Street, Nagaon-202956"
VICT009483,CR007560,Yashodhara Mital,Other,10,Government Employee,None,Friend,"879, Mane Marg, Arrah-194316"
VICT009484,CR007560,Amol Lall,Male,68,Private Employee,Serious,Neighbour,"12, Anand Road, Agra-948994"
VICT009485,CR007561,Tanish Mall,Other,22,Business,Serious,Stranger,"41/894, Palan, Bhopal 973040"
VICT009486,CR007562,Rushil Saha,Other,74,Student,Serious,Unknown,"88/60, Parmar Street, Jaunpur 141145"
VICT009487,CR007562,Arya Bahri,Female,85,Self Employed,Minor,Unknown,"85, Brar Marg, Bulandshahr 582593"
VICT009488,CR007562,Kritika Ramaswamy,Female,42,Unemployed,Serious,Neighbour,"14/51, Batta Zila, Chittoor-159955"
VICT009489,CR007563,Sneha Prakash,Other,87,Student,Serious,Colleague,"H.No. 311, Devan Street, Kamarhati 437448"
VICT009490,CR007564,Aadi Kara,Male,59,Unemployed,None,Friend,"711, Sengupta Chowk, Patiala 500371"
VICT009491,CR007565,Lucky Chowdhury,Male,59,Business,Serious,Stranger,"48/06, Sunder Marg, Bihar Sharif-595431"
VICT009492,CR007566,Rohan Butala,Male,4,Student,None,Stranger,"H.No. 37, Lata, Barasat-786823"
VICT009493,CR007567,Vritti Sahni,Other,34,Farmer,Minor,Colleague,"728, Brar Road, Bokaro-678142"
VICT009494,CR007568,Gabriel Ghosh,Male,50,Government Employee,Fatal,Family,"68, Narain Nagar, Thiruvananthapuram-171927"
VICT009495,CR007569,Hema Din,Other,72,Unemployed,Serious,Unknown,"37/68, Chaudry Road, Bareilly 413576"
VICT009496,CR007570,Oeshi Boase,Female,59,Private Employee,Minor,Stranger,"H.No. 927, Gokhale Path, Bangalore-268718"
VICT009497,CR007571,Oviya Tailor,Other,33,Self Employed,Fatal,Unknown,"77, Krishnan Marg, Begusarai-150262"
VICT009498,CR007571,Hritik Dave,Other,19,Government Employee,Minor,Unknown,"H.No. 532, Rout Chowk, Ludhiana-658662"
VICT009499,CR007571,Vritti Bhatti,Female,87,Unemployed,None,Stranger,"H.No. 53, Sahni Chowk, Guna 589391"
VICT009500,CR007572,Krishna Bali,Female,5,Labourer,None,Friend,"H.No. 90, Rajan Road, Ludhiana-845467"
VICT009501,CR007573,Anirudh Kannan,Male,23,Government Employee,Serious,Neighbour,"70/72, Lalla Marg, Orai 651324"
VICT009502,CR007573,Falan Devan,Male,12,Driver,None,Friend,"056, Tandon Marg, Durgapur-850033"
VICT009503,CR007574,Siya Raja,Other,79,Farmer,None,Neighbour,"H.No. 91, Sabharwal Path, Vijayawada-638997"
VICT009504,CR007575,Daksh Srinivas,Other,62,Driver,None,Colleague,"78/43, Bawa Path, Ghaziabad-875001"
VICT009505,CR007576,Wazir Samra,Male,44,Student,None,Friend,"H.No. 416, Ramesh Chowk, Alwar-882356"
VICT009506,CR007576,Akshay Gole,Other,41,Housewife,None,Friend,"96, Halder Road, Vadodara-964494"
VICT009507,CR007576,Ekalinga Chad,Other,80,Student,None,Colleague,"291, Thakur Zila, Kadapa-184918"
VICT009508,CR007577,Samar Raval,Male,86,Driver,Minor,Stranger,"09, Sharma Zila, Naihati-906963"
VICT009509,CR007578,Vansha Sankar,Female,14,Retired,None,Stranger,"H.No. 813, Bali Ganj, Danapur 227575"
VICT009510,CR007579,Meghana Mukherjee,Other,82,Government Employee,Minor,Colleague,"H.No. 658, Vala Zila, Rajkot 450725"
VICT009511,CR007579,Madhav Varty,Other,14,Unemployed,Serious,Neighbour,"966, Tandon Nagar, Warangal 922400"
VICT009512,CR007579,Bhanumati Rao,Other,86,Labourer,None,Family,"30/50, Bassi Road, Surat 426799"
VICT009513,CR007580,Urvashi Lall,Female,24,Private Employee,Minor,Stranger,"H.No. 030, Kapadia Chowk, New Delhi-451440"
VICT009514,CR007581,Ikshita Dash,Female,22,Labourer,Minor,Friend,"81/37, Subramaniam Path, Vijayanagaram-856539"
VICT009515,CR007582,Azaan Dhar,Male,65,Retired,Minor,Friend,"46/983, Zachariah Ganj, Ajmer-904315"
VICT009516,CR007582,Azaan Shere,Male,76,Business,Minor,Colleague,"H.No. 88, Seshadri Street, Bally-488258"
VICT009517,CR007583,Advik Mody,Male,56,Farmer,Serious,Friend,"48, Loyal Path, Pali 666474"
VICT009518,CR007584,Gaurangi Rana,Female,44,Business,Minor,Stranger,"245, Dhaliwal, Aligarh-707133"
VICT009519,CR007585,Bhavna Muni,Female,73,Driver,None,Neighbour,"H.No. 480, Shah Street, Siwan 636544"
VICT009520,CR007586,Urishilla Sekhon,Other,42,Labourer,Minor,Friend,"66/09, Pradhan Nagar, Jhansi-558053"
VICT009521,CR007587,Ekalinga Vora,Male,54,Labourer,None,Friend,"H.No. 979, Sundaram Circle, Vellore 377118"
VICT009522,CR007588,Yamini Loke,Female,39,Housewife,None,Colleague,"61/990, Hayre Circle, Gaya 214879"
VICT009523,CR007589,Omisha Vasa,Other,8,Labourer,Minor,Unknown,"H.No. 20, Prashad Road, Sambalpur 187120"
VICT009524,CR007590,Qabil Tara,Male,67,Business,Minor,Unknown,"51/21, Tella Marg, Meerut 634609"
VICT009525,CR007591,Nisha Tandon,Female,88,Student,Minor,Friend,"71/576, Guha Marg, Shivpuri 565938"
VICT009526,CR007591,Wridesh Dara,Male,77,Self Employed,None,Neighbour,"H.No. 900, More Circle, Vadodara 040629"
VICT009527,CR007592,Girish Pal,Male,24,Self Employed,Fatal,Neighbour,"59/62, Ram Street, Panchkula-573248"
VICT009528,CR007593,Ishaan Gulati,Male,8,Farmer,None,Friend,"309, Kibe Chowk, Patna 406351"
VICT009529,CR007593,Anthony Nadkarni,Other,53,Labourer,None,Colleague,"982, Munshi Ganj, Ramgarh-182459"
VICT009530,CR007594,Arya Gole,Female,33,Private Employee,Serious,Neighbour,"14/50, Krishnan Zila, Hapur-041010"
VICT009531,CR007594,Sachi Halder,Other,85,Farmer,Minor,Colleague,"H.No. 36, Shere Chowk, Madanapalle 311677"
VICT009532,CR007595,Niharika Krish,Female,13,Private Employee,None,Family,"H.No. 29, Vohra Street, Patna 010945"
VICT009533,CR007595,Karan Palla,Male,79,Driver,Serious,Family,"H.No. 691, Prabhakar Circle, Bhopal 500760"
VICT009534,CR007596,Nirja Varkey,Other,47,Business,Minor,Colleague,"54/395, Bal Street, Bhimavaram-657912"
VICT009535,CR007597,Rayaan Chahal,Male,27,Retired,Minor,Colleague,"092, Raja Path, Kollam 822582"
VICT009536,CR007598,Reyansh Kothari,Other,22,Self Employed,Minor,Neighbour,"46, Suresh Zila, Mango-020995"
VICT009537,CR007599,Janaki Batta,Female,60,Driver,Minor,Colleague,"665, Sehgal Zila, Bathinda-053782"
VICT009538,CR007600,Oviya Dhaliwal,Female,52,Farmer,None,Unknown,"880, Kannan, Erode 632858"
VICT009539,CR007600,Akshay Ramachandran,Other,84,Housewife,Minor,Unknown,"020, Sandal, Latur 498100"
VICT009540,CR007601,Akshay Sahota,Male,65,Business,None,Unknown,"H.No. 83, Borde Marg, Pali 829996"
VICT009541,CR007602,Tarak Tara,Male,35,Self Employed,Serious,Stranger,"878, Chaudhry Chowk, Rampur 571840"
VICT009542,CR007603,Sai Nath,Female,79,Student,None,Colleague,"H.No. 908, Purohit Nagar, Solapur 682101"
VICT009543,CR007603,Balendra D’Alia,Male,32,Business,None,Colleague,"35, Pathak Road, Alwar 676412"
VICT009544,CR007604,Mohini De,Other,12,Business,Serious,Neighbour,"H.No. 02, Choudhury Chowk, Silchar-787103"
VICT009545,CR007605,Azad Buch,Other,81,Student,None,Neighbour,"92/393, Bumb Street, Solapur 923070"
VICT009546,CR007606,Advik Golla,Male,21,Private Employee,None,Unknown,"H.No. 834, Nagar Road, Nadiad 772074"
VICT009547,CR007607,Chaaya Bhalla,Other,78,Student,None,Unknown,"H.No. 35, Sangha Chowk, Hapur 671963"
VICT009548,CR007608,Urvi Bera,Female,49,Student,None,Family,"19, Tailor Marg, Panipat 427335"
VICT009549,CR007609,Urishilla Kannan,Female,38,Unemployed,Minor,Friend,"509, Suresh Path, Vijayawada 222980"
VICT009550,CR007610,Pranav Chander,Male,45,Private Employee,None,Family,"H.No. 662, Srinivasan, Shivpuri-679781"
VICT009551,CR007611,Chandresh Pal,Male,72,Driver,Serious,Neighbour,"69/28, Bajwa Chowk, Nagercoil 452996"
VICT009552,CR007612,Libni Sahota,Female,69,Housewife,None,Colleague,"271, Maharaj Zila, Panvel 102618"
VICT009553,CR007613,Vincent Khosla,Male,57,Student,Minor,Family,"53/120, Mani Marg, Sri Ganganagar-470718"
VICT009554,CR007614,Gaurav Rau,Male,71,Housewife,Serious,Colleague,"59/197, Subramanian Road, Srinagar 721345"
VICT009555,CR007615,Nirja Hora,Female,65,Private Employee,Serious,Stranger,"34/84, Kapadia Marg, Pune 844194"
VICT009556,CR007616,Qarin Iyer,Male,9,Driver,None,Neighbour,"36, Dora Road, Medininagar 776573"
VICT009557,CR007617,Chakradhar Chawla,Male,10,Labourer,Minor,Family,"02/19, Venkataraman, Panipat-951037"
VICT009558,CR007618,Yuvraj Nazareth,Other,71,Student,Fatal,Family,"73/679, Kant Road, Serampore-564056"
VICT009559,CR007619,Oeshi Nadkarni,Other,9,Retired,None,Friend,"173, Mannan Ganj, Rewa 464782"
VICT009560,CR007620,Aahana Bhalla,Other,29,Retired,Serious,Neighbour,"H.No. 24, Chakraborty Street, Amravati-747937"
VICT009561,CR007620,Aachal Khare,Other,26,Labourer,None,Colleague,"970, Korpal Marg, Ajmer-412911"
VICT009562,CR007621,Kashvi Khosla,Female,85,Farmer,None,Family,"H.No. 47, Barad Circle, Kirari Suleman Nagar-535229"
VICT009563,CR007622,Banjeet Dara,Other,17,Government Employee,Fatal,Unknown,"961, Edwin Zila, Mau-941175"
VICT009564,CR007623,Chandresh Madan,Male,26,Driver,None,Stranger,"H.No. 25, Nadig Marg, Amritsar-283110"
VICT009565,CR007624,Mohammed Gala,Male,82,Labourer,Minor,Stranger,"45/70, Khurana Nagar, Chinsurah 517908"
VICT009566,CR007625,Abhimanyu Mann,Other,84,Farmer,Fatal,Friend,"27, Char Nagar, Jabalpur 203969"
VICT009567,CR007626,Robert Sami,Male,63,Farmer,None,Friend,"99, Narayan Nagar, Gandhinagar-385548"
VICT009568,CR007627,Hemal Chauhan,Female,6,Retired,Minor,Colleague,"99/080, Vasa Marg, Rohtak-546547"
VICT009569,CR007628,Owen Walla,Other,89,Self Employed,Minor,Neighbour,"012, Gara, Bilaspur-339752"
VICT009570,CR007629,Qasim Verma,Male,25,Retired,None,Stranger,"116, Trivedi Road, Junagadh 850334"
VICT009571,CR007630,Ethan Deo,Male,9,Housewife,None,Family,"75/033, Gokhale Chowk, Ozhukarai-020075"
VICT009572,CR007631,Fitan Krishnamurthy,Male,70,Government Employee,Fatal,Unknown,"H.No. 424, Raj Path, Bilaspur 710333"
VICT009573,CR007632,Pratyush Dutt,Other,56,Government Employee,Minor,Friend,"46/086, Wali Zila, Jehanabad 552094"
VICT009574,CR007633,Yashodhara Suri,Female,15,Student,None,Neighbour,"97/349, Ramanathan Circle, Gudivada-849045"
VICT009575,CR007634,Christopher Dua,Male,83,Student,Serious,Family,"545, Uppal Path, Sagar-338289"
VICT009576,CR007635,Frado Borah,Male,71,Unemployed,Fatal,Family,"12/75, Khurana Zila, Rajahmundry-181804"
VICT009577,CR007635,Udant Kalla,Male,45,Private Employee,Serious,Stranger,"03, Menon Nagar, Belgaum 237822"
VICT009578,CR007636,Jeevika Grewal,Female,18,Driver,None,Family,"61/748, Bhandari Road, Aizawl 632642"
VICT009579,CR007637,Gaurangi Chakrabarti,Other,72,Unemployed,Serious,Neighbour,"89, Devi Path, Anantapur 844019"
VICT009580,CR007638,Ekaraj Chada,Other,90,Business,Serious,Colleague,"22/686, Balasubramanian, Bihar Sharif 866326"
VICT009581,CR007638,Samuel Kara,Other,12,Government Employee,None,Unknown,"29/685, Date Circle, Lucknow-604152"
VICT009582,CR007639,Panini Morar,Female,41,Farmer,Minor,Family,"95, Bandi Road, Gopalpur 108435"
VICT009583,CR007640,Upadhriti Dugar,Female,9,Driver,Minor,Family,"92/62, Dasgupta Ganj, Kalyan-Dombivli 242917"
VICT009584,CR007641,Naveen Sharaf,Other,83,Housewife,Fatal,Colleague,"H.No. 48, Tandon, Nagpur-625012"
VICT009585,CR007642,Lakshmi Kade,Female,27,Labourer,Serious,Friend,"H.No. 964, Wason Nagar, Ichalkaranji-033701"
VICT009586,CR007643,Urvi Talwar,Other,81,Student,Minor,Family,"H.No. 578, Radhakrishnan, Bijapur-240036"
VICT009587,CR007644,Gautami Setty,Female,40,Labourer,None,Unknown,"46/18, Bhagat Road, Bhusawal 485669"
VICT009588,CR007645,Vihaan Varma,Male,48,Unemployed,Minor,Unknown,"786, Vala Street, Amaravati-574462"
VICT009589,CR007645,Bachittar Malhotra,Other,67,Unemployed,Serious,Colleague,"93, Khare Chowk, Faridabad 997197"
VICT009590,CR007646,Samesh Mangal,Other,1,Unemployed,Minor,Family,"53, Ratta Road, North Dumdum-927774"
VICT009591,CR007646,Rachana Rajagopalan,Female,54,Retired,Minor,Stranger,"74/331, Dutt Street, Latur-378168"
VICT009592,CR007647,Zayyan Khalsa,Male,13,Government Employee,Minor,Family,"82/170, Roy Ganj, Mehsana 201377"
VICT009593,CR007647,Sara Varty,Female,62,Government Employee,Serious,Neighbour,"46/55, Bahri Chowk, Chennai 953704"
VICT009594,CR007648,Frado Sangha,Other,19,Retired,Minor,Colleague,"012, Hans Path, Coimbatore-295041"
VICT009595,CR007649,Upadhriti Mallick,Other,84,Labourer,Serious,Neighbour,"H.No. 373, Randhawa Street, Kharagpur-603817"
VICT009596,CR007650,Rishi Tak,Male,70,Government Employee,Minor,Family,"51/019, Kunda Circle, Vadodara 585024"
VICT009597,CR007650,Nisha Edwin,Female,46,Farmer,Minor,Friend,"H.No. 16, Chauhan Nagar, Patiala-158032"
VICT009598,CR007650,Charan Wadhwa,Other,60,Private Employee,Fatal,Friend,"H.No. 936, Ganesh Circle, Serampore-667050"
VICT009599,CR007651,Harsh Sood,Other,74,Labourer,Minor,Family,"16/65, Nori, Nangloi Jat-320313"
VICT009600,CR007652,Laksh Wali,Other,28,Farmer,Minor,Unknown,"60, Srivastava Ganj, Kota-702548"
VICT009601,CR007653,Ishani Date,Female,36,Government Employee,Serious,Friend,"H.No. 07, Peri Nagar, Jhansi-321214"
VICT009602,CR007654,Janya Jhaveri,Other,46,Student,Serious,Stranger,"58, Acharya Marg, Bulandshahr 181526"
VICT009603,CR007655,Chaitaly Edwin,Female,39,Housewife,Minor,Unknown,"76/780, Dave Street, Nadiad-415642"
VICT009604,CR007656,Sneha Pant,Other,72,Self Employed,None,Neighbour,"19/570, Dey Zila, Panchkula-283339"
VICT009605,CR007657,Edhitha Desai,Female,13,Student,None,Colleague,"13, Mani Zila, Muzaffarnagar-403069"
VICT009606,CR007658,Nidra Garg,Female,1,Private Employee,Minor,Family,"H.No. 004, Thakur Path, Bidar 653770"
VICT009607,CR007659,Vihaan Nazareth,Other,17,Labourer,None,Stranger,"62, Saxena Ganj, Mira-Bhayandar-414268"
VICT009608,CR007659,Aarini Sunder,Female,49,Labourer,Minor,Stranger,"H.No. 706, Wali Zila, Kottayam 754417"
VICT009609,CR007660,Atharv Venkataraman,Male,58,Private Employee,Minor,Family,"64/13, Keer Street, Belgaum 304653"
VICT009610,CR007661,Vihaan Varma,Other,80,Self Employed,Minor,Neighbour,"87/964, Minhas Chowk, Chinsurah 301356"
VICT009611,CR007662,Abha Verma,Female,28,Retired,Minor,Colleague,"28/798, Anne Marg, Shimla-279461"
VICT009612,CR007663,Bakhshi Prakash,Other,49,Retired,Minor,Unknown,"H.No. 605, Parekh Road, Anantapuram-453832"
VICT009613,CR007664,Falan Biswas,Other,31,Government Employee,Minor,Family,"848, Swamy Zila, Tezpur-201406"
VICT009614,CR007665,Hardik Rout,Male,86,Government Employee,Serious,Unknown,"05/60, Tak Chowk, Kharagpur 814429"
VICT009615,CR007666,Meghana Rajagopal,Other,50,Self Employed,None,Family,"058, Dave, Jalna-644092"
VICT009616,CR007667,Dhruv Narayanan,Male,8,Housewife,Minor,Family,"878, Kota Road, Hospet 506166"
VICT009617,CR007668,Mahika Anand,Female,41,Self Employed,Minor,Neighbour,"81/507, Babu Nagar, Nanded-169451"
VICT009618,CR007669,Jagvi Raman,Other,53,Housewife,Fatal,Friend,"H.No. 89, Sura Zila, Bikaner-354717"
VICT009619,CR007670,Azad Sen,Male,81,Farmer,Serious,Family,"92/15, Acharya Path, Delhi-101124"
VICT009620,CR007671,Patrick Shetty,Male,31,Unemployed,Serious,Friend,"49, Sridhar, Muzaffarpur-811346"
VICT009621,CR007672,Samarth Mane,Male,54,Retired,None,Colleague,"014, Sathe Zila, Bulandshahr 039938"
VICT009622,CR007673,Udyati Sane,Female,19,Farmer,Minor,Unknown,"H.No. 144, Ganesan Chowk, Mangalore 100803"
VICT009623,CR007674,Tamanna Parsa,Female,21,Housewife,None,Unknown,"H.No. 77, Dua Nagar, Ozhukarai 441985"
VICT009624,CR007675,Bishakha Malhotra,Female,24,Government Employee,Minor,Family,"59/21, Dixit Ganj, Patiala-125937"
VICT009625,CR007676,Vrinda Anne,Female,85,Self Employed,None,Friend,"H.No. 976, Palan Path, Faridabad 323213"
VICT009626,CR007677,Rohan Sarin,Other,4,Farmer,Minor,Unknown,"11/41, Acharya Road, Anantapuram 225901"
VICT009627,CR007678,Qabil Sant,Male,50,Housewife,Minor,Colleague,"05/27, Mutti, Mysore 015251"
VICT009628,CR007679,Utkarsh Hari,Other,31,Student,Serious,Colleague,"90/75, Mahajan Street, Mahbubnagar 834908"
VICT009629,CR007680,Chandran Venkataraman,Male,73,Driver,Minor,Unknown,"H.No. 52, Raval Nagar, Anantapuram 469286"
VICT009630,CR007681,Liam Bains,Male,53,Retired,None,Family,"19, Pandya, Bhind-259049"
VICT009631,CR007682,Dalaja Nair,Female,52,Labourer,Minor,Colleague,"H.No. 47, Saini Chowk, Sonipat-101682"
VICT009632,CR007683,Sneha D’Alia,Other,80,Self Employed,None,Colleague,"80/651, Parekh Zila, Uluberia-025950"
VICT009633,CR007684,Matthew Dara,Male,76,Business,None,Friend,"H.No. 22, Manda Road, Tirupati-315567"
VICT009634,CR007685,Tamanna Mutti,Other,66,Private Employee,Minor,Colleague,"512, Shan Path, Chandrapur 101995"
VICT009635,CR007686,Triya Goyal,Female,19,Government Employee,Serious,Colleague,"H.No. 99, Apte Circle, Mirzapur 973574"
VICT009636,CR007687,Ekaja Mannan,Other,39,Housewife,Minor,Colleague,"H.No. 336, Dave Nagar, Kurnool 036684"
VICT009637,CR007688,Rajata Mallick,Female,87,Government Employee,Serious,Stranger,"83/26, Sastry Circle, Khammam-436251"
VICT009638,CR007689,Harini Tak,Other,36,Private Employee,Minor,Neighbour,"H.No. 83, Kuruvilla Ganj, Tirupati-326187"
VICT009639,CR007690,Lajita Hari,Other,17,Student,None,Colleague,"516, Vasa Zila, Bally-382623"
VICT009640,CR007691,Aarav Tripathi,Male,34,Farmer,None,Neighbour,"432, Minhas Path, Howrah-331113"
VICT009641,CR007692,Onkar Edwin,Other,24,Driver,Minor,Colleague,"11/563, De Zila, Rajahmundry 140309"
VICT009642,CR007693,Rajeshri Peri,Female,39,Driver,Serious,Unknown,"80/358, Sodhi, Sikar 862984"
VICT009643,CR007694,Anita Raman,Female,54,Labourer,None,Stranger,"H.No. 75, Parsa Street, Rewa-120687"
VICT009644,CR007695,Arin Goel,Other,43,Retired,None,Unknown,"28, Karnik Circle, Jalgaon 233889"
VICT009645,CR007696,Ganga Gaba,Female,34,Farmer,Minor,Colleague,"42, Hayre Chowk, Karimnagar 382257"
VICT009646,CR007697,Ojasvi Sodhi,Female,48,Self Employed,None,Colleague,"779, Bassi, Udaipur-919374"
VICT009647,CR007698,Wridesh Kale,Other,58,Student,Minor,Unknown,"05/125, Krishnan Circle, Jalna-743807"
VICT009648,CR007699,Girindra Halder,Male,31,Driver,None,Stranger,"84, Dayal Marg, Vasai-Virar-590394"
VICT009649,CR007700,Isaac Sehgal,Male,38,Housewife,None,Family,"65/290, Jayaraman, Ratlam 535445"
VICT009650,CR007701,Wahab Madan,Male,15,Student,Serious,Unknown,"517, Savant Chowk, Siwan-829714"
VICT009651,CR007702,Hiral Sahota,Female,80,Self Employed,None,Friend,"38/90, Sur Zila, Adoni-232595"
VICT009652,CR007703,Finn Kara,Male,19,Retired,Serious,Stranger,"H.No. 83, Hayre, Chittoor-848016"
VICT009653,CR007703,Onveer Basak,Other,50,Unemployed,None,Friend,"H.No. 01, Misra Ganj, Tezpur 136700"
