complainant_id,case_id,complainant_name,gender,age,occupation,religion,caste,mobile_number,address
CMP007505,CR007505,Jairaj Deshmukh,Male,46,Student,Hindu,ST,2466977987,"H.No. 62, Bhavsar Nagar, Ajmer 353874"
CMP007506,CR007506,Aadi Bhatt,Male,62,Student,Christian,ST,2762995431,"92/989, Mani Street, Tezpur 669636"
CMP007507,CR007507,Gagan Chakrabarti,Male,38,Self Employed,Hindu,ST,3477134263,"H.No. 258, Garg Nagar, Bihar Sharif 944917"
CMP007508,CR007508,Gopal Bassi,Male,36,Student,Muslim,SC,9956129405,"90/51, Devi Nagar, Bhilwara 632047"
CMP007509,CR007509,Anjali Ahluwalia,Female,38,Homemaker,Muslim,General,1500027854,"H.No. 236, Vaidya Marg, Loni 542464"
CMP007510,CR007510,Ishanvi Zachariah,Female,21,Student,Jain,SC,1113793404,"27/396, Narang Chowk, Alappuzha 408662"
CMP007511,CR007511,Oliver Brahmbhatt,Male,43,Driver,Hindu,OBC,4778458867,"281, Bansal Road, Raipur-654905"
CMP007512,CR007512,Pahal Tiwari,Female,73,Homemaker,Christian,SC,0373059632,"79/162, Lata Road, Udupi 953299"
CMP007513,CR007513,Januja Bali,Female,32,Business,Sikh,SC,9207100235,"H.No. 00, Aggarwal Marg, Raiganj-796953"
CMP007514,CR007514,Yashvi Goda,Female,49,Private Employee,Jain,OBC,9837077147,"527, Gour Ganj, Nadiad-253194"
CMP007515,CR007515,Anita Mishra,Female,36,Student,Sikh,ST,3221421641,"43, Pall Nagar, Gwalior 058940"
CMP007516,CR007516,Wyatt Lalla,Male,38,Government Employee,Muslim,SC,5562509177,"H.No. 206, Nayak Ganj, Danapur 821692"
CMP007517,CR007517,Champak Sane,Male,36,Student,Christian,OBC,5672604728,"40/94, Sekhon Street, Amaravati-276415"
CMP007518,CR007518,Suhani Ravi,Female,38,Student,Sikh,ST,6229357176,"H.No. 555, Jaggi Zila, Buxar-894355"
CMP007519,CR007519,Siya Rajagopalan,Female,35,Government Employee,Muslim,General,8365565751,"906, Narasimhan Nagar, Jaunpur 331981"
CMP007520,CR007520,Tanvi Sibal,Female,21,Labourer,Muslim,SC,6079367925,"087, Dora Nagar, Moradabad 514886"
CMP007521,CR007521,Jeremiah Chakrabarti,Male,44,Farmer,Muslim,SC,7873250590,"94, Patla Circle, Ghaziabad 017198"
CMP007522,CR007522,Gavin Parsa,Male,54,Retired,Sikh,General,8809789175,"H.No. 57, Thaker Nagar, Hubli–Dharwad-789654"
CMP007523,CR007523,Kala Dhar,Female,55,Student,Muslim,SC,6452734789,"H.No. 038, Dara Marg, Bihar Sharif-524064"
CMP007524,CR007524,Yadavi Banerjee,Female,69,Farmer,Christian,OBC,5142502200,"H.No. 36, Dayal Nagar, Etawah-053917"
CMP007525,CR007525,Adweta Parsa,Female,49,Business,Hindu,ST,2311684921,"31, Narasimhan Circle, Karnal 255356"
CMP007526,CR007526,Yug Loke,Male,48,Farmer,Sikh,General,9906037885,"70/860, Kulkarni Chowk, Tezpur-973150"
CMP007527,CR007527,Maya Sinha,Female,58,Farmer,Christian,General,7644369600,"538, Deep, Silchar 963001"
CMP007528,CR007528,Edhitha Bhatti,Female,29,Retired,Muslim,ST,7874171564,"H.No. 551, Garde Marg, Danapur-007402"
CMP007529,CR007529,Harsh Gupta,Male,36,Labourer,Muslim,SC,1552643108,"H.No. 714, Purohit Circle, Dhanbad 740462"
CMP007530,CR007530,Lekha Murty,Female,65,Private Employee,Jain,ST,3014079719,"18/901, Bhargava Zila, Nagpur 372402"
CMP007531,CR007531,Fitan Ganguly,Male,51,Labourer,Jain,General,0814617634,"H.No. 553, Venkatesh Path, Karnal-484357"
CMP007532,CR007532,Logan Chana,Male,41,Student,Muslim,SC,5971997165,"666, Naidu, Mumbai 639414"
CMP007533,CR007533,Jackson Chopra,Male,42,Retired,Muslim,SC,3753880822,"91, More Circle, Agartala 433628"
CMP007534,CR007534,Laban Cherian,Male,33,Self Employed,Jain,OBC,1567173923,"H.No. 479, Khalsa Street, Nizamabad-519053"
CMP007535,CR007535,Rachana Sawhney,Female,20,Government Employee,Muslim,SC,8189429374,"04, Dara Circle, Siwan-797740"
CMP007536,CR007536,Varsha Vig,Female,18,Retired,Sikh,ST,0274438206,"39/67, Sodhi Chowk, Haridwar-886739"
CMP007537,CR007537,Abhiram Chander,Male,48,Labourer,Hindu,OBC,4121309292,"09/73, Sule, Bihar Sharif 567005"
CMP007538,CR007538,Agastya Bhasin,Male,64,Retired,Hindu,General,9980008811,"53/50, Rout Zila, Dehradun 901362"
CMP007539,CR007539,Ijaya Goel,Female,19,Business,Hindu,OBC,4246253952,"626, Hans Chowk, Hospet-651603"
CMP007540,CR007540,Kai Sarraf,Male,26,Retired,Hindu,OBC,6449931336,"47/10, Modi Road, Aurangabad 419452"
CMP007541,CR007541,Krisha Master,Female,26,Private Employee,Christian,General,3969764606,"13/05, Lad Road, Raipur 315080"
CMP007542,CR007542,Gagan Biswas,Male,20,Retired,Muslim,OBC,6486543088,"47/23, Ahluwalia Circle, Jehanabad 053175"
CMP007543,CR007543,Vedhika Balasubramanian,Female,49,Driver,Sikh,ST,8335675852,"H.No. 394, Padmanabhan Street, Kishanganj 073380"
CMP007544,CR007544,Anjali Sankar,Female,28,Driver,Muslim,ST,0622015347,"H.No. 273, Bandi Street, Panchkula-056529"
CMP007545,CR007545,Dalbir Halder,Male,72,Business,Jain,SC,7238670136,"21, Toor Ganj, Bathinda-367957"
CMP007546,CR007546,Rohan Chaudhry,Male,26,Student,Jain,General,0809795456,"40/042, Sani Circle, Guntakal-757984"
CMP007547,CR007547,Yamini Trivedi,Female,51,Retired,Hindu,ST,9447189395,"H.No. 083, Bhatti Road, Sirsa-076709"
CMP007548,CR007548,Jagdish Devan,Male,62,Homemaker,Sikh,SC,8050181675,"292, Ramaswamy Ganj, Giridih-925404"
CMP007549,CR007549,Advik Tiwari,Male,73,Driver,Christian,General,8849297991,"29/78, Kuruvilla Chowk, Anantapur-042506"
CMP007550,CR007550,Tanay Pal,Male,75,Business,Muslim,OBC,7009560824,"575, Sahni Road, Deoghar 210270"
CMP007551,CR007551,Pahal Chana,Female,45,Homemaker,Muslim,General,3964453939,"27, Saxena Street, Madhyamgram-221796"
CMP007552,CR007552,Ekta Sawhney,Female,39,Homemaker,Christian,General,1717710827,"34/253, Lata Chowk, Morena 243637"
CMP007553,CR007553,Harish Sha,Male,56,Farmer,Sikh,ST,5123924335,"H.No. 581, Sunder Chowk, Sambalpur 004488"
CMP007554,CR007554,Ladli Vora,Female,54,Government Employee,Jain,SC,9007383854,"38/09, Shanker Zila, Asansol 228262"
CMP007555,CR007555,Bimala Wason,Female,44,Labourer,Muslim,General,2445435346,"05/925, Gole Circle, Ambarnath-123208"
CMP007556,CR007556,Rachita Chakraborty,Female,69,Student,Muslim,General,2662366162,"88/03, Saha Chowk, Gulbarga-581810"
CMP007557,CR007557,Kamya Mittal,Female,72,Private Employee,Muslim,ST,9233468999,"796, Handa, Ichalkaranji-704275"
CMP007558,CR007558,Tanish Brahmbhatt,Male,34,Homemaker,Sikh,ST,0044495451,"31/55, Kata Marg, Bulandshahr-233441"
CMP007559,CR007559,Anika Nath,Female,34,Driver,Jain,OBC,2823370948,"31, Goel Chowk, Bhavnagar 916500"
CMP007560,CR007560,Andrew Koshy,Male,53,Homemaker,Jain,ST,6798746522,"21/864, D’Alia Ganj, Bhimavaram 835219"
CMP007561,CR007561,Arin Rai,Male,19,Homemaker,Jain,OBC,9142495960,"254, Maharaj Street, Madhyamgram-786314"
CMP007562,CR007562,Aachal Kala,Female,49,Driver,Christian,ST,4313345897,"05/66, Kunda Road, Singrauli 087942"
CMP007563,CR007563,Yadavi Shah,Female,72,Homemaker,Christian,ST,2693209159,"26/623, Karnik, Bidhannagar-624671"
CMP007564,CR007564,Chameli Wagle,Female,27,Labourer,Muslim,General,8130531732,"24/96, Mahajan Circle, Alappuzha 018768"
CMP007565,CR007565,Ethan Sabharwal,Male,36,Private Employee,Muslim,SC,6172311036,"88, Ganesan Road, Bulandshahr 613572"
CMP007566,CR007566,Lajita Vohra,Female,67,Business,Hindu,OBC,1283085532,"H.No. 672, Maharaj Circle, Bareilly-235440"
CMP007567,CR007567,Baghyawati Sankar,Female,47,Business,Sikh,OBC,1546086041,"49, Zacharia Road, Vijayanagaram 009959"
CMP007568,CR007568,Urvashi Ravel,Female,64,Retired,Sikh,General,3999957237,"73/80, Gara Path, Moradabad 706838"
CMP007569,CR007569,Samuel Sandhu,Male,38,Retired,Jain,ST,8945727152,"H.No. 571, Gola Road, Belgaum-414290"
CMP007570,CR007570,Libni Agarwal,Female,54,Farmer,Jain,OBC,4509349132,"24/61, Mitra Zila, Bellary-492375"
CMP007571,CR007571,Pushti Chaudry,Female,21,Student,Jain,ST,8443974311,"485, Dubey Circle, Bellary 470673"
CMP007572,CR007572,Nicholas Pingle,Male,50,Student,Jain,SC,4038216725,"H.No. 324, Randhawa Zila, Bhilai 113865"
CMP007573,CR007573,Yashodhara Apte,Female,31,Private Employee,Jain,SC,5160748521,"00/063, Deo Chowk, Ranchi 869033"
CMP007574,CR007574,Kamya Balay,Female,40,Homemaker,Christian,ST,2024197693,"H.No. 271, Varty Marg, Jamshedpur 854357"
CMP007575,CR007575,Wakeeta Garg,Female,65,Self Employed,Hindu,General,6264265376,"48/402, Hayer Circle, Dharmavaram 240402"
CMP007576,CR007576,Fiyaz Banerjee,Male,75,Business,Christian,ST,7395003234,"51/42, Sunder Circle, Dhanbad 114518"
CMP007577,CR007577,Ekani Majumdar,Female,65,Business,Sikh,SC,8187394347,"62, Viswanathan, Parbhani-246535"
CMP007578,CR007578,Lohit Pau,Male,67,Business,Muslim,ST,1744121676,"H.No. 44, Srinivas Street, Bhilai 621829"
CMP007579,CR007579,Ishani Edwin,Female,53,Self Employed,Christian,SC,1679053667,"911, Mane Zila, Siliguri 824869"
CMP007580,CR007580,Quincy Misra,Male,63,Private Employee,Hindu,General,7698106845,"40, Manne Ganj, Gurgaon 969527"
CMP007581,CR007581,Gautami Mutti,Female,43,Government Employee,Hindu,General,8841693575,"H.No. 56, Bahri Circle, Bhopal 470722"
CMP007582,CR007582,Ria Shanker,Female,22,Private Employee,Christian,ST,1345664624,"01, Dhingra, Chandigarh 479350"
CMP007583,CR007583,Harinakshi Trivedi,Female,29,Private Employee,Sikh,ST,2194748641,"069, Bora Street, Jhansi 325323"
CMP007584,CR007584,Varsha Raju,Female,52,Private Employee,Sikh,SC,4334893092,"H.No. 474, Wadhwa Nagar, Kanpur 592742"
CMP007585,CR007585,Balveer Dua,Male,28,Private Employee,Muslim,SC,4982091837,"H.No. 21, Solanki Circle, Fatehpur-868281"
CMP007586,CR007586,Lohit Gole,Male,63,Student,Jain,General,4044906059,"H.No. 00, Sachdeva Road, Tiruppur-373410"
CMP007587,CR007587,Balhaar Salvi,Male,34,Retired,Sikh,SC,9298522121,"H.No. 52, Chaudhari Ganj, Gulbarga-853396"
CMP007588,CR007588,Janya Sekhon,Female,59,Labourer,Sikh,SC,5886765678,"436, Mitra Circle, Bhalswa Jahangir Pur 355969"
CMP007589,CR007589,Dhriti Nazareth,Female,73,Business,Jain,SC,1115510816,"67/78, Mall Ganj, Aizawl-722512"
CMP007590,CR007590,Tanay Rau,Male,21,Self Employed,Christian,SC,9610829687,"124, Jayaraman, Tadepalligudem-403556"
CMP007591,CR007591,Qasim Butala,Male,47,Private Employee,Hindu,General,8922282881,"97/022, Bhakta, Udupi 191832"
CMP007592,CR007592,Amaira Chacko,Female,39,Government Employee,Hindu,ST,2332263241,"H.No. 899, Ganesan Road, Ranchi-555039"
CMP007593,CR007593,Sanaya Keer,Female,55,Driver,Hindu,ST,6352954566,"H.No. 52, Ganesh Circle, Bhalswa Jahangir Pur-100676"
CMP007594,CR007594,Michael Merchant,Male,66,Government Employee,Christian,ST,8258628699,"72/690, Chaudhuri Chowk, Hapur 733514"
CMP007595,CR007595,Radha Chaudry,Female,37,Private Employee,Muslim,ST,6852864035,"85/062, Mandal Zila, Gandhidham-340699"
CMP007596,CR007596,Shivansh Cheema,Male,67,Government Employee,Muslim,OBC,0177376257,"859, Pall Path, Jalandhar 336435"
CMP007597,CR007597,Vanya Nair,Female,51,Labourer,Christian,OBC,8286597872,"71/122, Shanker Ganj, Saharanpur 719094"
CMP007598,CR007598,Nikita Som,Female,24,Farmer,Hindu,General,6798601927,"07/66, Lad Path, Giridih-008849"
CMP007599,CR007599,Bhavani Dalal,Female,47,Private Employee,Hindu,SC,5368071888,"647, Sangha Nagar, Amaravati 292798"
CMP007600,CR007600,Ayaan Cherian,Male,49,Homemaker,Muslim,SC,9455134087,"80/186, Ahluwalia Zila, Bhubaneswar-745232"
CMP007601,CR007601,Liam Mane,Male,57,Driver,Hindu,SC,6392075846,"H.No. 891, Bawa Path, Thrissur 599632"
CMP007602,CR007602,Kabir Kannan,Male,19,Driver,Jain,OBC,8385177727,"H.No. 560, Raj Nagar, Haldia 210646"
CMP007603,CR007603,Nitesh Pradhan,Male,32,Retired,Christian,SC,0707557098,"92/062, Purohit Ganj, Chittoor-677446"
CMP007604,CR007604,Agastya Sengupta,Male,69,Business,Muslim,General,9583225545,"16, Cherian Path, Dindigul-703183"
CMP007605,CR007605,Nidhi Mahal,Female,66,Retired,Jain,OBC,1243082086,"22/306, Kalita Circle, Agartala 278865"
CMP007606,CR007606,Rachita Lall,Female,51,Homemaker,Sikh,OBC,2414839541,"H.No. 484, Date Marg, Bulandshahr-922852"
CMP007607,CR007607,Vedika Kunda,Female,58,Self Employed,Muslim,General,0662368916,"H.No. 326, Madan Nagar, Bhilwara-217855"
CMP007608,CR007608,Yachana Peri,Female,44,Retired,Hindu,OBC,7596807858,"02/60, Barad Circle, Rajahmundry 444874"
CMP007609,CR007609,Yatan Buch,Male,24,Government Employee,Muslim,SC,4127189870,"85/69, Mohanty Ganj, Orai 479970"
CMP007610,CR007610,Vidhi Balay,Female,63,Retired,Sikh,General,1607671673,"47, Bhavsar Circle, Ludhiana 512276"
CMP007611,CR007611,Timothy Borah,Male,58,Homemaker,Hindu,SC,6337020393,"74/017, Chawla Marg, Moradabad-489787"
CMP007612,CR007612,Zashil Mannan,Male,54,Government Employee,Muslim,ST,7411323562,"52, Pall Circle, Kolkata-614715"
CMP007613,CR007613,Bishakha Sundaram,Female,74,Private Employee,Sikh,ST,9435910906,"29/518, Nagy Chowk, Ajmer 958972"
CMP007614,CR007614,Adya Kulkarni,Female,69,Retired,Hindu,ST,1920266948,"63, Vala Nagar, Guntur-918341"
CMP007615,CR007615,Eshana Nadkarni,Female,45,Government Employee,Muslim,OBC,5428161729,"327, Minhas Nagar, Alwar 706210"
CMP007616,CR007616,Triya Mutti,Female,69,Homemaker,Christian,General,0925249713,"H.No. 57, Bhandari Street, Ambala 962818"
CMP007617,CR007617,Balvan Bail,Male,53,Government Employee,Muslim,General,6363025535,"79/853, Natarajan Chowk, Nangloi Jat 694208"
CMP007618,CR007618,Oscar Prasad,Male,54,Business,Christian,ST,2499799229,"19/949, Bhalla Ganj, Nadiad-578002"
CMP007619,CR007619,Omisha Virk,Female,21,Farmer,Muslim,OBC,7837793983,"25/71, Oak Road, Alwar 299906"
CMP007620,CR007620,Manbir Anne,Male,67,Self Employed,Christian,General,2359486054,"28/77, Krishna Street, Firozabad 464034"
CMP007621,CR007621,Rudra Din,Male,72,Business,Muslim,OBC,5993312452,"74/45, Nori Ganj, Rohtak 636285"
CMP007622,CR007622,Ria Savant,Female,30,Business,Jain,SC,4785679999,"H.No. 04, Vala, Gudivada-393899"
CMP007623,CR007623,Siddharth Sastry,Male,55,Student,Hindu,General,5519816280,"00, Divan Ganj, Mirzapur 986343"
CMP007624,CR007624,Frado Sarma,Male,38,Labourer,Christian,OBC,1630574641,"621, Dash Road, Khandwa 999632"
CMP007625,CR007625,Kamala Sabharwal,Female,32,Government Employee,Christian,ST,6233424739,"H.No. 22, Tata Ganj, Bangalore-375828"
CMP007626,CR007626,Harrison Bhatia,Male,74,Homemaker,Muslim,SC,0853703320,"H.No. 84, Wason Street, Bhatpara-795241"
CMP007627,CR007627,Yatan Korpal,Male,75,Homemaker,Christian,General,3874398339,"H.No. 330, Chaudhry Road, Saharanpur-187717"
CMP007628,CR007628,Vincent Pant,Male,37,Government Employee,Jain,SC,2436666973,"53/40, Wagle Ganj, Secunderabad-249154"
CMP007629,CR007629,Hitesh Mody,Male,55,Homemaker,Muslim,ST,4611268751,"81/80, Bhalla Circle, Haldia-196972"
CMP007630,CR007630,Urmi Rao,Female,29,Student,Jain,SC,4213808066,"H.No. 732, Bir Circle, Amaravati 992828"
CMP007631,CR007631,Jason Prashad,Male,25,Labourer,Muslim,SC,4415427850,"566, Banik Chowk, Amravati-423606"
CMP007632,CR007632,Noah Morar,Male,72,Student,Muslim,OBC,5181921038,"059, Walla Circle, Noida 511759"
CMP007633,CR007633,Zayyan Ramaswamy,Male,68,Private Employee,Christian,SC,8198138129,"H.No. 98, Hari Nagar, Sultan Pur Majra-526170"
CMP007634,CR007634,Daksha Nadkarni,Female,20,Private Employee,Sikh,General,5337818903,"67/213, Krishnan Road, Shimla-621258"
CMP007635,CR007635,Radha Kulkarni,Female,32,Self Employed,Sikh,General,9961005233,"55, Kale Road, Guntur 178522"
CMP007636,CR007636,Pushti Balan,Female,18,Driver,Christian,ST,8884297015,"25, Kapur Ganj, Jhansi 681167"
CMP007637,CR007637,Luke Srinivas,Male,64,Government Employee,Hindu,SC,6435445304,"H.No. 76, Pillai Nagar, Rourkela 257641"
CMP007638,CR007638,Kavya Toor,Female,51,Driver,Hindu,ST,4575788081,"H.No. 495, Dada Street, Phusro 828733"
CMP007639,CR007639,Turvi Rao,Female,31,Government Employee,Christian,OBC,1608933324,"04, Dalal Nagar, Ongole 508451"
CMP007640,CR007640,Finn Anne,Male,53,Self Employed,Hindu,SC,5428159547,"27/22, Dara Nagar, Begusarai-112219"
CMP007641,CR007641,Zaitra Luthra,Female,18,Homemaker,Sikh,ST,6104393142,"H.No. 627, Kumar Road, Bilaspur-548117"
CMP007642,CR007642,Anirudh Swamy,Male,31,Labourer,Muslim,SC,9808796034,"05/745, Manne Ganj, Pallavaram 940168"
CMP007643,CR007643,Bhavika Sarna,Female,19,Retired,Jain,SC,2617822526,"H.No. 18, Gill Road, Durg 018037"
CMP007644,CR007644,Vedhika Vig,Female,64,Private Employee,Muslim,SC,4032545932,"15, Atwal Marg, Guna 603684"
CMP007645,CR007645,Krish Pall,Male,53,Labourer,Jain,OBC,4074346083,"H.No. 071, Sundaram Ganj, Yamunanagar 022445"
CMP007646,CR007646,Rachana Ram,Female,22,Farmer,Sikh,OBC,5767790018,"24, Kunda Nagar, Sirsa 189338"
CMP007647,CR007647,Zayyan Pandya,Male,66,Business,Sikh,General,8006247213,"098, Gour Zila, Ajmer-055974"
CMP007648,CR007648,Anya Chowdhury,Female,50,Retired,Christian,OBC,4672513218,"H.No. 996, Chaudhari, Hapur-519304"
CMP007649,CR007649,Aarush Gaba,Male,51,Driver,Muslim,General,5442122579,"99/426, Magar Zila, Pimpri-Chinchwad-426007"
CMP007650,CR007650,Anthony Rama,Male,66,Self Employed,Sikh,SC,4622926121,"82/97, Narain Chowk, Motihari 610007"
CMP007651,CR007651,Yuvraj Dhillon,Male,50,Private Employee,Sikh,SC,2849800167,"H.No. 25, Manne Zila, Bhiwani-146880"
CMP007652,CR007652,Ira Nadkarni,Female,53,Private Employee,Hindu,General,0818477558,"941, Subramaniam Road, Muzaffarpur 798578"
CMP007653,CR007653,Mekhala Bhagat,Female,21,Homemaker,Jain,General,0158748114,"84/507, Dugal Road, Dewas 714477"
CMP007654,CR007654,Aadi Karan,Male,67,Driver,Christian,OBC,5203711441,"H.No. 59, Pingle Path, South Dumdum 084831"
CMP007655,CR007655,Nikita Ahuja,Female,27,Private Employee,Jain,ST,6009199534,"91, Tailor Chowk, Panihati-929884"
CMP007656,CR007656,Dev Narayan,Male,33,Farmer,Muslim,ST,7834164701,"H.No. 61, Magar, Katihar-000837"
CMP007657,CR007657,Pushti Sekhon,Female,55,Driver,Hindu,OBC,3063631249,"12/24, Char Street, Eluru-149625"
CMP007658,CR007658,Nachiket Sundaram,Male,34,Student,Sikh,ST,6901765350,"10, Uppal, Haldia-690978"
CMP007659,CR007659,Yashvi Bail,Female,49,Homemaker,Hindu,OBC,9134166877,"35, Swamy Circle, Bardhaman 011094"
CMP007660,CR007660,Abeer Chaudhari,Male,75,Student,Christian,SC,0520908780,"45, Dewan Zila, Sambalpur 557025"
CMP007661,CR007661,Yahvi Tiwari,Female,25,Government Employee,Muslim,ST,6957325857,"H.No. 92, Borra Zila, Panvel 245443"
CMP007662,CR007662,Vamakshi Uppal,Female,33,Driver,Hindu,SC,8284917005,"34/728, Bhatia Circle, Ambala 969044"
CMP007663,CR007663,Siddharth Rana,Male,60,Retired,Sikh,General,7920504995,"440, Parekh Street, Guwahati 323645"
CMP007664,CR007664,Yochana Oza,Female,20,Farmer,Sikh,OBC,9028538668,"50, Yogi Nagar, Mysore-719552"
CMP007665,CR007665,Sai Wagle,Female,41,Student,Sikh,General,9203999876,"828, Chaudhry Zila, Salem 664993"
CMP007666,CR007666,Luke Bains,Male,66,Private Employee,Sikh,ST,1109921199,"22, Mannan Path, Patiala-343378"
CMP007667,CR007667,Omaja Ahluwalia,Female,23,Retired,Jain,ST,0156401056,"H.No. 987, Shankar Nagar, Unnao 659957"
CMP007668,CR007668,Nitara Patla,Female,65,Driver,Jain,SC,1982559138,"38/83, Sodhi Ganj, Nagercoil 266514"
CMP007669,CR007669,Faqid Cheema,Male,70,Labourer,Christian,ST,0445255560,"H.No. 28, Vig Ganj, Anand-500154"
CMP007670,CR007670,Jai Deol,Male,60,Self Employed,Christian,General,3466311717,"734, Nazareth Chowk, Adoni 372377"
CMP007671,CR007671,Naksh Grover,Male,49,Labourer,Christian,ST,5384610840,"H.No. 365, Chandran Street, Panipat 103871"
CMP007672,CR007672,Bhavini Pandit,Female,67,Retired,Hindu,ST,7933663359,"98/253, Barman Nagar, Kozhikode-843943"
CMP007673,CR007673,Gautam Bhatnagar,Male,44,Government Employee,Christian,OBC,1382161520,"H.No. 090, Gade, Thrissur 617618"
CMP007674,CR007674,Xiti Pandya,Female,21,Homemaker,Christian,ST,3975831620,"H.No. 486, Bava Path, Noida-204464"
CMP007675,CR007675,Viraj Bhagat,Male,56,Driver,Sikh,OBC,8385417663,"62, Kala Zila, Chandigarh-693891"
CMP007676,CR007676,Jasmit Deep,Female,38,Homemaker,Muslim,SC,7427920689,"259, Sura Zila, Karaikudi-386411"
CMP007677,CR007677,Wridesh Luthra,Male,68,Retired,Hindu,General,9797273954,"89/151, Deshpande Chowk, Karaikudi 603267"
CMP007678,CR007678,Reyansh Banerjee,Male,48,Driver,Sikh,SC,8299669378,"H.No. 21, Chakraborty Chowk, Thane 648645"
CMP007679,CR007679,Arunima Loke,Female,37,Private Employee,Sikh,ST,3378935451,"H.No. 991, Manda Zila, Guntur 597814"
CMP007680,CR007680,Maanas Golla,Male,42,Private Employee,Christian,OBC,6624325671,"59/66, Bora Ganj, Bhopal-841803"
CMP007681,CR007681,Urvashi Parmer,Female,74,Homemaker,Hindu,OBC,6788432222,"H.No. 72, Contractor Road, Panihati-541299"
CMP007682,CR007682,Teerth Dayal,Male,21,Farmer,Hindu,ST,5521858210,"00/245, Chaudhuri Ganj, Akola-056573"
CMP007683,CR007683,Bishakha Nagar,Female,57,Farmer,Christian,SC,8937576110,"446, Tak Marg, Thane 133162"
CMP007684,CR007684,Hiral Pathak,Female,45,Student,Sikh,OBC,4651972954,"96/394, Vora Zila, Imphal-805237"
CMP007685,CR007685,Jagrati Korpal,Female,53,Government Employee,Sikh,General,6664243665,"80/155, Prashad Zila, Shimoga-520168"
CMP007686,CR007686,Nidra Gandhi,Female,31,Farmer,Christian,SC,7115621734,"H.No. 46, Vasa Chowk, Ranchi 495221"
CMP007687,CR007687,Mitali Ganesh,Female,34,Farmer,Muslim,ST,5268324703,"H.No. 56, Varughese Street, Rajahmundry-010280"
CMP007688,CR007688,Ishita Varma,Female,46,Business,Muslim,ST,4578193644,"23/58, Munshi Ganj, Secunderabad 812852"
CMP007689,CR007689,Xiti Bali,Female,23,Farmer,Sikh,OBC,6212842572,"81, Pathak Road, Kamarhati 569990"
CMP007690,CR007690,Faras Gandhi,Male,47,Business,Jain,General,2646321312,"95/58, Edwin Marg, Kolkata-661268"
CMP007691,CR007691,Quincy Dhaliwal,Male,40,Driver,Jain,OBC,9635522088,"H.No. 38, Amble Circle, Phagwara 591309"
CMP007692,CR007692,Saanvi Brahmbhatt,Female,31,Student,Jain,SC,9294536185,"88/177, Gill Ganj, Medininagar 786075"
